STATION,NAME,DATE,rain,temp
MXM00076680,"MEXICO CITY, MX",2014/4/30,0,19.3
MXM00076680,"MEXICO CITY, MX",2014/5/1,1.5,14.9
MXM00076680,"MEXICO CITY, MX",2014/5/2,0.8,18.3
MXM00076680,"MEXICO CITY, MX",2014/5/3,0,15.7
MXM00076680,"MEXICO CITY, MX",2014/5/6,0,20.8
MXM00076680,"MEXICO CITY, MX",2014/5/7,,17.3
MXM00076680,"MEXICO CITY, MX",2014/5/8,8.6,16.1
MXM00076680,"MEXICO CITY, MX",2014/5/9,0.3,17.6
MXM00076680,"MEXICO CITY, MX",2014/5/10,0,20.9
MXM00076680,"MEXICO CITY, MX",2014/5/11,0.8,18.8
MXM00076680,"MEXICO CITY, MX",2014/5/12,0,20.7
MXM00076680,"MEXICO CITY, MX",2014/5/13,2,20.4
MXM00076680,"MEXICO CITY, MX",2014/5/14,0,16.7
MXM00076680,"MEXICO CITY, MX",2014/5/15,0,14.2
MXM00076680,"MEXICO CITY, MX",2014/5/16,0,13.6
MXM00076680,"MEXICO CITY, MX",2014/5/17,0,17.9
MXM00076680,"MEXICO CITY, MX",2014/5/18,0,18.3
MXM00076680,"MEXICO CITY, MX",2014/5/19,0,20.2
MXM00076680,"MEXICO CITY, MX",2014/5/20,0,19.8
MXM00076680,"MEXICO CITY, MX",2014/5/21,0,19.8
MXM00076680,"MEXICO CITY, MX",2014/5/22,0.3,19.5
MXM00076680,"MEXICO CITY, MX",2014/5/23,29,18.4
MXM00076680,"MEXICO CITY, MX",2014/5/24,1.8,16.8
MXM00076680,"MEXICO CITY, MX",2014/5/25,0,15.9
MXM00076680,"MEXICO CITY, MX",2014/5/26,0.5,17.4
MXM00076680,"MEXICO CITY, MX",2014/5/27,0,17.5
MXM00076680,"MEXICO CITY, MX",2014/5/28,,16.7
MXM00076680,"MEXICO CITY, MX",2014/5/29,10.7,17.6
MXM00076680,"MEXICO CITY, MX",2014/5/30,0,18.4
MXM00076680,"MEXICO CITY, MX",2014/5/31,,16.5
MXM00076680,"MEXICO CITY, MX",2014/6/1,15,14.1
MXM00076680,"MEXICO CITY, MX",2014/6/2,0,16.3
MXM00076680,"MEXICO CITY, MX",2014/6/3,0,16.3
MXM00076680,"MEXICO CITY, MX",2014/6/4,0,17.4
MXM00076680,"MEXICO CITY, MX",2014/6/5,0,17.3
MXM00076680,"MEXICO CITY, MX",2014/6/6,21.3,18.8
MXM00076680,"MEXICO CITY, MX",2014/6/7,2,16.8
MXM00076680,"MEXICO CITY, MX",2014/6/8,0,16.8
MXM00076680,"MEXICO CITY, MX",2014/6/9,5.3,17.7
MXM00076680,"MEXICO CITY, MX",2014/6/10,0,20.2
MXM00076680,"MEXICO CITY, MX",2014/6/11,2.8,18.7
MXM00076680,"MEXICO CITY, MX",2014/6/12,15,19.4
MXM00076680,"MEXICO CITY, MX",2014/6/13,15.5,23.1
MXM00076680,"MEXICO CITY, MX",2014/6/14,0,20.9
MXM00076680,"MEXICO CITY, MX",2014/6/15,0,21.3
MXM00076680,"MEXICO CITY, MX",2014/6/16,0,19.9
MXM00076680,"MEXICO CITY, MX",2014/6/17,,18.1
MXM00076680,"MEXICO CITY, MX",2014/6/18,,17.5
MXM00076680,"MEXICO CITY, MX",2014/6/19,10.4,17.8
MXM00076680,"MEXICO CITY, MX",2014/6/20,41.4,15.6
MXM00076680,"MEXICO CITY, MX",2014/6/21,9.7,16.7
MXM00076680,"MEXICO CITY, MX",2014/6/22,15.7,17.9
MXM00076680,"MEXICO CITY, MX",2014/6/23,0.5,17.7
MXM00076680,"MEXICO CITY, MX",2014/6/24,0,17
MXM00076680,"MEXICO CITY, MX",2014/6/25,,16.4
MXM00076680,"MEXICO CITY, MX",2014/6/26,,16.3
