date, pm10, o3, no2
2019/6/29,25,11,2
2019/6/30,38,8,4
2019/1/1,47,17,7
2019/1/2,60,17,8
2019/1/3,58,17,6
2019/1/4,75,11,8
2019/1/5,69,14,6
2019/1/6,63,13,9
2019/1/7,77,17,9
2019/1/8,56,18,6
2019/1/9,68,15,10
2019/1/10,81,21,10
2019/1/11,78,20,9
2019/1/12,76,20,8
2019/1/13,74,15,12
2019/1/14,75,15,11
2019/1/15,72,16,9
2019/1/16,70,15,10
2019/1/17,57,15,8
2019/1/18,64,21,8
2019/1/19,71,22,10
2019/1/20,110,15,14
2019/1/21,76,17,12
2019/1/22,75,21,14
2019/1/23,85,25,15
2019/1/24,86,25,16
2019/1/25,229,17,14
2019/1/26,64,19,8
2019/1/27,73,20,13
2019/1/28,77,21,14
2019/1/29,81,24,15
2019/1/30,82,23,13
2019/1/31,76,18,13
2019/2/1,72,20,14
2019/2/2,72,25,12
2019/2/3,81,25,14
2019/2/4,88,22,12
2019/2/5,66,17,6
2019/2/6,94,11,8
2019/2/7,68,20,12
2019/2/8,70,23,15
2019/2/9,67,15,16
2019/2/10,64,16,4
2019/2/11,43,14,1
2019/2/12,60,24,2
2019/2/13,71,20,3
2019/2/14,62,17,2
2019/2/15,59,20,2
2019/2/16,54,17,2
2019/2/17,49,17,6
2019/2/18,47,17,6
2019/2/19,53,18,8
2019/2/20,62,23,10
2019/2/21,62,21,9
2019/2/22,59,21,9
2019/2/23,61,21,8
2019/2/24,55,18,5
2019/2/25,56,17,6
2019/2/26,59,19,7
2019/2/27,68,21,8
2019/2/28,63,21,9
2019/3/1,64,21,7
2019/3/2,61,22,8
2019/3/3,59,24,6
2019/3/4,55,22,7
2019/3/5,56,20,9
2019/3/6,67,24,9
2019/3/7,69,25,8
2019/3/8,58,23,6
2019/3/9,63,25,8
2019/3/10,68,28,11
2019/3/11,80,30,15
2019/3/12,81,27,13
2019/3/13,74,24,6
2019/3/14,65,21,18
2019/3/15,76,24,8
2019/3/16,77,25,9
2019/3/17,70,24,8
2019/3/18,63,26,7
2019/3/19,63,25,8
2019/3/20,58,22,9
2019/3/21,66,28,9
2019/3/22,72,23,11
2019/3/23,71,26,7
2019/3/24,60,20,6
2019/3/25,56,24,8
2019/3/26,54,22,7
2019/3/27,51,21,7
2019/3/28,55,28,8
2019/3/29,57,29,8
2019/3/30,60,26,7
2019/3/31,48,21,6
2018/10/1,28,11,4
2018/10/2,41,16,5
2018/10/3,43,18,5
2018/10/4,221,17,4
2018/10/5,192,18,7
2018/10/6,55,17,6
2018/10/7,45,14,4
2018/10/8,54,17,6
2018/10/9,52,15,6
2018/10/10,51,14,6
2018/10/11,45,15,6
2018/10/12,45,17,6
2018/10/13,48,19,4
2018/10/14,45,19,5
2018/10/15,44,19,4
2018/10/16,38,15,2
2018/10/17,40,18,2
2018/10/18,37,17,2
2018/10/19,30,9,2
2018/10/20,21,9,2
2018/10/21,27,10,4
2018/10/22,28,13,3
2018/10/23,41,12,5
2018/10/24,30,10,4
2018/10/25,29,12,4
2018/10/26,36,11,5
2018/10/27,36,14,4
2018/10/28,40,16,4
2018/10/29,43,16,3
2018/10/30,54,21,6
2018/10/31,60,21,7
2018/11/1,61,23,9
2018/11/2,64,23,7
2018/11/3,58,22,5
2018/11/4,61,21,7
2018/11/5,59,17,6
2018/11/6,52,11,4
2018/11/7,49,9,5
2018/11/8,29,6,3
2018/11/9,25,9,2
2018/11/10,30,10,3
2018/11/11,44,13,5
2018/11/12,36,13,4
2018/11/13,56,13,6
2018/11/14,55,18,5
2018/11/15,64,15,7
2018/11/16,51,18,5
2018/11/17,49,20,4
2018/11/18,41,18,4
2018/11/19,56,15,8
2018/11/20,52,20,7
2018/11/21,42,11,5
2018/11/22,42,14,6
2018/11/23,79,17,11
2018/11/24,54,17,16
2018/11/25,63,17,17
2018/11/26,55,17,9
2018/11/27,53,14,12
2018/11/28,58,17,11
2018/11/29,57,16,14
2018/11/30,56,16,14
2018/12/1,58,15,11
2018/12/2,60,17,9
2018/12/3,65,17,9
2018/12/4,67,18, 
2018/12/5,76,22, 
2018/12/6,70,16, 
2018/12/7,45,7, 
2018/12/8,38,11, 
2018/12/9,37,15, 
2018/12/10,50,17, 
2018/12/11,41,13, 
2018/12/12,47,19,9
2018/12/13,56,17,8
2018/12/14,55,21,7
2018/12/15,56,19,6
2018/12/16,60,17,9
2018/12/17,60,17,10
2018/12/18,70,22,13
2018/12/19,78,25,14
2018/12/20,82,21,13
2018/12/21,57,18,4
2018/12/22,58,18,6
2018/12/23,69,17,8
2018/12/24,75,19,12
2018/12/25,66,14,11
2018/12/26,75,19,12
2018/12/27,81,18,9
2018/12/28,32,7,3
2018/12/29,31,11,4
2018/12/30, , , 
2018/9/12,32,8,4
2018/9/13,29,10,3
2018/9/14,32,9,5
2018/9/15,22,13,3
2018/9/16,32,13,4
2018/9/17,36,12,3
2018/9/18,33,14,4
2018/9/19,28,13,3
2018/9/20,28,12,3
2018/9/21,35,13,5
2018/9/22,36,12,5
2018/9/23,35,15,4
2018/9/24,36,17,4
2018/9/25,48,17,7
2018/9/26,40,13,6
2018/9/27,49,16,8
2018/9/28,52,16,8
2018/9/29,41,15,5
2018/9/30,35,15,4
2021/9/3,16,9, 
2021/9/5,24,9, 
2020/3/31,66,26,4
2019/12/31,53,15,9
2019/5/10,42,19,7
2019/5/11,52,20,4
2019/5/12,43,20,5
2019/5/13,30,17,5
2019/5/14,33,17,6
2018/12/31,38,16,6
2018/7/1,21,9,3
2018/7/2,29,9,3
2018/7/3,23,7,3
2018/7/4,24,8,3
2018/7/5,24,8,3
2018/7/6,26,7,3
2018/7/7,28,9,3
2018/7/8,40,8,3
2018/7/9,31,8,4
2018/7/10,31,10,3
2018/7/11,30,8,4
2018/7/12,40,9,6
2018/7/13,22,10,4
2018/7/14,30,9,3
2018/7/15,32,8,3
2018/7/16,31,6,3
2018/7/17,33,3,4
2018/7/18,38,9,5
2018/7/19,35,11,4
2018/7/20,40,7,4
2018/7/21,41,7,3
2018/7/22,41,7,5
2018/7/23,44,7,5
2018/7/24,38,7,4
2018/7/25,48,6,4
2018/7/26,39,7,4
2018/7/27,30,7,2
2018/7/28,31,7,3
2018/7/29,23,8,3
2018/7/30,29,8,3
2018/8/29,23,6,2
2018/8/30,39,7,3
2018/8/31,34,11,3
2018/9/1,30,9,3
2018/9/2,32,10,3
2018/9/3,26,7,3
2018/9/4,29,8,3
2018/9/5,29,8,4
2018/9/6,38,13,5
2018/9/7,47,14,6
2018/9/8,42,11,5
2018/9/9,30,11,4
2018/9/10,38,15,6
2018/9/11,42,13,6
2018/4/1,60,24,9
2018/4/2,81,29,8
2018/4/3,66,27,6
2018/4/4,70,25,5
2018/4/5,89,28,5
2018/4/6,42,17,4
2018/4/7,34,23,5
2018/4/8,43,28,12
2018/4/9,63,29,11
2018/4/10,69,27,11
2018/4/11,71,25,6
2018/4/12,65,23,5
2018/4/13,59,23,4
2018/4/14,58,26,4
2018/4/15,56,25,6
2018/4/16,46,16,5
2018/4/17,41,24,8
2018/4/18,45,23,10
2018/4/19,64,22,6
2018/4/20,54,24,7
2018/4/21,65,21,5
2018/4/22,61,28,7
2018/4/23,68,25,5
2018/4/24,70,24,5
2018/4/25,66,18,6
2018/4/26,61,25,5
2018/4/27,41,12,5
2018/4/28,31,14,5
2018/4/29,27,11,5
2018/4/30,35,12,4
2018/5/1,30,16,5
2018/5/2,37,13,4
2018/5/3,32,16,6
2018/5/4,37,14,4
2018/5/5,32,12,4
2018/5/6,38,16,5
2018/5/7,43,20,4
2018/5/8,48,19,8
2018/5/9,57,20,7
2018/5/10,55,22,4
2018/5/11,33,16,6
2018/5/12,39,18,7
2018/5/13,38,17,5
2018/5/14,32,19,6
2018/5/15,37,16,6
2018/5/16,39,13,4
2018/5/17,35,15,4
2018/5/18,39,19,3
2018/5/19,38,16,2
2018/5/20,32,18,5
2018/5/21,47,18,6
2018/5/22,37,24,8
2018/5/23,48,14,5
2018/5/24,40,13,5
2018/5/25,30,12,4
2018/5/26,21,15,5
2018/5/27,28,12,6
2018/5/28,28,15,5
2018/5/29,36,11,4
2018/5/30,28,11,6
2018/5/31,28,12,5
2018/6/1,31,15,6
2018/6/2,27,12,5
2018/6/3,24,14,5
2018/6/4,30,11,4
2018/6/5,26,10,5
2018/6/6,22,7,3
2018/6/7,24,7,4
2018/6/8,24,10,3
2018/6/9,19,8,3
2018/6/10,25,9,3
2018/6/11,26,9,3
2018/6/12,27,8,2
2018/6/13,28,8,3
2018/6/14,28,10,3
2018/6/15,27,13,3
2018/6/16,26,13,3
2018/6/17,23,14,4
2018/6/18,41,14,3
2018/6/19,31,13,3
2018/6/20,31,11,4
2018/6/21,28,9,4
2018/6/22,37,10,3
2018/6/23,36,9,3
2018/6/24,24,8,4
2018/6/25,31,8,4
2018/6/26,31,10,4
2018/6/27,23,12,5
2018/6/28,33,9,4
2018/6/29,25,8,3
2018/6/30,24,9,3
2018/1/1,32,18,7
2018/1/2,40,17,7
2018/1/3,46,18,12
2018/1/4,59,21,12
2018/1/5,60,20,11
2018/1/6,61,12,9
2018/1/7,61,9,8
2018/1/8,41,18,13
2018/1/9,56,14,6
2018/1/10,47,17,7
2018/1/11,53,15,6
2018/1/12,52,19,8
2018/1/13,52,21,10
2018/1/14,58,16,15
2018/1/15,61,19,14
2018/1/16,65,23,13
2018/1/17,69,21,17
2018/1/18,111,22,14
2018/1/19,73,21,12
2018/1/20,66,22,12
2018/1/21,71,22,12
2018/1/22,82,22,13
2018/1/23,73,21,15
2018/1/24,80,24,13
2018/1/25,85,18,10
2018/1/26,66,10,8
2018/1/27,54,17,8
2018/1/28,55,18,9
2018/1/29,57,16,10
2018/1/30,63,16,7
2018/1/31,61,19,6
2018/2/1,62,21,11
2018/2/2,72,20,7
2018/2/3,70,23,11
2018/2/4,75,21,13
2018/2/5,76,21,11
2018/2/6,76,27,16
2018/2/7,85,29,14
2018/2/8,99,23,11
2018/2/9,83,21,12
2018/2/10,77,25,12
2018/2/11,82,19,13
2018/2/12,82,21,11
2018/2/13,64,29,16
2018/2/14,79,29,14
2018/2/15,90,29,13
2018/2/16,96,28,15
2018/2/17,98,19,7
2018/2/18,72,22,8
2018/2/19,77,15,7
2018/2/20,55,15,5
2018/2/21,50,16,5
2018/2/22,49,17,6
2018/2/23,38,20,10
2018/2/24,59,22,7
2018/2/25,60,18,10
2018/2/26,52,14,6
2018/2/27,44,23,10
2018/2/28,55,25,9
2018/3/1,64,18,6
2018/3/2,60,18,6
2018/3/3,61,21,5
2018/3/4,57,31,10
2018/3/5,73,22,6
2018/3/6,64,22,4
2018/3/7,56,21,7
2018/3/8,57,16,6
2018/3/9,58,24,6
2018/3/10,65,30,11
2018/3/11,77,34,8
2018/3/12,87,26,7
2018/3/13,71,22,5
2018/3/14,63,26,7
2018/3/15,66,22,7
2018/3/16,63,21,7
2018/3/17,59,25,5
2018/3/18,59,26,7
2018/3/19,66,29,9
2018/3/20,82,24,5
2018/3/21,63,20,9
2018/3/22,69,26,10
2018/3/23,75,30,9
2018/3/24,83,32,9
2018/3/25,88,25,8
2018/3/26,77,27,10
2018/3/27,92,24,8
2018/3/28,83,26,9
2018/3/29,71,24,8
2018/3/30,75,21,7
2018/3/31,67,28,6
2017/10/3,90,7,3
2017/10/4,10,9,4
2017/10/5,15,10,5
2017/10/6,10,10,4
2017/10/8,11,9,4
2017/10/9,11,9,4
2017/10/10,12,10,4
2017/10/11,14,10,5
2017/10/12,17,11,6
2017/10/13,11,7,4
2017/10/14,52,9,4
2017/10/15,21,14,6
2017/10/16,14,9,6
2017/10/17,12,7,3
2017/10/18,13,8,4
2017/10/19,13,10,4
2017/10/20,15,8,6
2017/10/21,19,11,7
2017/10/22,19,12,6
2017/10/23,18,12,5
2017/10/24,31,11,6
2017/10/25,32,15,8
2017/10/26,28,15,8
2017/10/27,32,14,7
2017/10/28,33,13,8
2017/10/29,40,15,7
2017/10/30,46,19,7
2017/10/31,46,22,7
2017/11/1,46,17,8
2017/11/2,42,19,8
2017/11/3,41,18,10
2017/11/4,44,18,5
2017/11/5,33,13,3
2017/11/6,30,13,3
2017/11/7,27,11,4
2017/11/8,27,11,4
2017/11/9,23,10,4
2017/11/10,22,11,7
2017/11/11,21,13,6
2017/11/12,22,14,5
2017/11/13,27,13,8
2017/11/14,32,14,10
2017/11/15,26,13,6
2017/11/16,12,10,3
2017/11/17,18,12,6
2017/11/18,27,15,7
2017/11/19,57,9,5
2017/11/20,21,13,8
2017/11/21,18,11,6
2017/11/22,19,14,6
2017/11/23,20,14,7
2017/11/24,23,14,7
2017/11/25,24,18,7
2017/11/26,30,17,6
2017/11/27,31,15,7
2017/11/28,33,13,7
2017/11/29,25,12,6
2017/11/30,60,13,6
2017/12/1,28,11,8
2017/12/2,27,16,7
2017/12/3,33,19,8
2017/12/4,77,16,7
2017/12/5,27,17,6
2017/12/6,34,17,7
2017/12/7,41,21,10
2017/12/8,48,15,5
2017/12/9,41,21,5
2017/12/10,45,23,7
2017/12/11,57,26,6
2017/12/12,58,27, 
2017/12/13,49,19,2
2017/12/14,53,21,2
2017/12/15,57,19,5
2017/12/16,52,13,6
2017/12/17,47,19,2
2017/12/18,56,19,3
2017/12/19,63,20,4
2017/12/20,67,20,4
2017/12/21,66,21,4
2017/12/22,69,23,6
2017/12/23,71,22,8
2017/12/24,66,21,5
2017/12/25,63,16,9
2017/12/26,60,16,6
2017/12/27,25,11,1
2017/12/28,12,5,3
2017/12/29,23,12,4
2017/12/30,31,13,6
2017/12/31,32,15,6
2017/7/1,32,12,2
2017/7/2,24,11,3
2017/7/3,33,8,4
2017/7/4,31,13,4
2017/7/5,33,11,4
2017/7/6,61,13,3
2017/7/7,27,12,3
2017/7/8,25,13,3
2017/7/9,28,13,3
2017/7/10,21,12,3
2017/7/11,32,13,4
2017/7/12,24,9,3
2017/7/13,146,8,4
2017/7/14,16,9,3
2017/7/15,16,12,3
2017/7/16,13,11,2
2017/7/17,19,13,3
2017/7/18,24,12,3
2017/7/19,24,11,3
2017/7/20,16,11,4
2017/7/21,23,13,3
2017/7/22,18,12,3
2017/7/23,15,10,4
2017/7/24,23,13,4
2017/7/25,32,10,3
2017/7/26,25,11,4
2017/7/27,138,12,4
2017/7/28,22,13,3
2017/7/29,64,13,3
2017/7/30,26,12,4
2017/7/31,40,11,3
2017/8/1,75,14,4
2017/8/2,61,13,3
2017/8/3,15,14,3
2017/8/4,15,14,3
2017/8/5,15,14,4
2017/8/6,16,14,3
2017/8/7,13,15,4
2017/8/8,13,14,4
2017/8/9,13,14,4
2017/8/10,15,14,4
2017/8/11,48,18,4
2017/8/12,13,17,4
2017/8/13,15,18,4
2017/8/14,18,14,6
2017/8/15,16,14,3
2017/8/16,51,9,4
2017/8/17,10,7,3
2017/8/18,11,7,3
2017/8/19,10,6,3
2017/8/20,8,8,4
2017/8/21,14,10,2
2017/8/22,8,11,3
2017/8/23,84,8,4
2017/8/24,13,6,3
2017/8/25,8,10,4
2017/8/26,13,8,3
2017/8/27,7,9,5
2017/8/28,13,8,4
2017/8/29,14,11,6
2017/8/30,20,9,4
2017/8/31,15,4,4
2017/9/1,9,7,3
2017/9/2,10,12,4
2017/9/3,13,11,6
2017/9/4,17,15,4
2017/9/5,18,3,3
2017/9/6,11, , 
2017/9/9,29,11,4
2017/9/10,21,15,5
2017/9/11,20,14,7
2017/9/12,22,17,6
2017/9/13,27,14,4
2017/9/14,22,12,5
2017/9/15,15,14,3
2017/9/16,15,6,2
2017/9/17,12,5,4
2017/9/18,13,12,6
2017/9/19,14,10,5
2017/9/20,14,12,6
2017/9/21,23,10,5
2017/9/22,13,8,7
2017/9/23,19,7,6
2017/9/24,16,10,6
2017/9/25,18,12,5
2017/9/26,17,9,6
2017/9/27,20,11,4
2017/9/28,14,10,4
2017/9/29,174,9,5
2017/4/1,38,27,6
2017/4/2,43,29,9
2017/4/3,53,30,8
2017/4/4,61,32,7
2017/4/5,68,31,6
2017/4/6,57,23,6
2017/4/7,55,21,6
2017/4/8,45,19,5
2017/4/9,41,20,5
2017/4/10,41,24,5
2017/4/11,45,20,5
2017/4/12,41,21,4
2017/4/13,37,25,5
2017/4/14,34,26,5
2017/4/15,29,23,5
2017/4/16,39,18,4
2017/4/17,39,18,6
2017/4/18,33,24,7
2017/4/19,43,26,7
2017/4/20,46,29,10
2017/4/21,62,31,10
2017/4/22,111,33,7
2017/4/23,81,30,8
2017/4/24,76,26,8
2017/4/25,66,30,7
2017/4/26,62,33,7
2017/4/27,64,24,6
2017/4/28,98,28,5
2017/4/29,26,32,7
2017/4/30,42,30,7
2017/5/1,47,27,5
2017/5/2,45,24,7
2017/5/3,51,22,5
2017/5/4,116,23,6
2017/5/5,33,32,7
2017/5/6,45,31,7
2017/5/7,43,29,6
2017/5/8,75,28,8
2017/5/9,107,24,4
2017/5/10,28,17,7
2017/5/11,39,19,7
2017/5/12,38,18,5
2017/5/13,70,18,4
2017/5/14,27,17,5
2017/5/15,36,16,5
2017/5/16,99,12,4
2017/5/17,130,15,6
2017/5/18,24,19,6
2017/5/19,34,22,6
2017/5/20,39,22,5
2017/5/21,46,21,6
2017/5/22,51,19,5
2017/5/23,42,22,4
2017/5/24,34,20,5
2017/5/25,62,17,7
2017/5/26,28,19,6
2017/5/27,33,19,4
2017/5/28,27,17,4
2017/5/29,26,14,5
2017/5/30,38,18,5
2017/5/31,35,17,4
2017/6/1,29,14,4
2017/6/2,27,14,3
2017/6/3,21,15,3
2017/6/4,21,16,4
2017/6/5,23,17,5
2017/6/6,26,17,4
2017/6/7,20,18,5
2017/6/8,27,15,4
2017/6/9,25,16,3
2017/6/10,32,13,2
2017/6/11,32,14,3
2017/6/12,48,15,3
2017/6/13,38,13,2
2017/6/14,26,13,4
2017/6/15,39,15,6
2017/6/16,54,17,4
2017/6/17,46,12,2
2017/6/18,25,13,4
2017/6/19,31,12,3
2017/6/20,29,11,3
2017/6/21,27,12,2
2017/6/22,21,14,3
2017/6/23,25,13,2
2017/6/24,23,15,2
2017/6/25,23,13,3
2017/6/26,106,13,4
2017/6/27,66,17,5
2017/6/28,32,16,3
2017/6/29,28,14,4
2017/6/30,34,12,3
2017/1/2,31,15,8
2017/1/3,44,15,8
2017/1/4,49,13,3
2017/1/5,38,16,4
2017/1/6,31,21,4
2017/1/7,40,18,4
2017/1/8,47,16,6
2017/1/9,48,11,6
2017/1/10,44,10,8
2017/1/11,43,15,6
2017/1/12,44,15,7
2017/1/13,38,24,8
2017/1/14,50,24,9
2017/1/15,56,24,10
2017/1/16,60,22,10
2017/1/17,63,18,8
2017/1/18,63,23,8
2017/1/19,57,22,8
2017/1/20,58,22,8
2017/1/21,51,23,7
2017/1/22,44,24,6
2017/1/23,46,25,8
2017/1/24,56,24,8
2017/1/25,63,20,8
2017/1/26,53,21,8
2017/1/27,51,24,9
2017/1/28,55,29,11
2017/1/29,64,32,12
2017/1/30,80,23,10
2017/1/31,132,25,10
2017/2/1,68,20,9
2017/2/2,62,21,8
2017/2/3,48,25,11
2017/2/4,57,40,8
2017/2/5,63,27,13
2017/2/6,72,27,13
2017/2/7,73,26,12
2017/2/8,70,35,15
2017/2/9,89,22,9
2017/2/10,78,25,9
2017/2/11,66,26,8
2017/2/12,62,25,10
2017/2/13,69,25,11
2017/2/14,72,25,7
2017/2/15,62,26,9
2017/2/16,110,27,9
2017/2/17,71,28,10
2017/2/18,73,28,11
2017/2/19,75,33,13
2017/2/20,82,25,10
2017/2/21,72,23,8
2017/2/22,69,24,8
2017/2/23,65,22,5
2017/2/24,51,21,4
2017/2/25,48,26,5
2017/2/26,55,28,7
2017/2/27,60,31,7
2017/2/28,64,26,10
2017/3/1,69,26,7
2017/3/2,66,29,12
2017/3/3,74,33,11
2017/3/4,81,28,7
2017/3/5,74,28,8
2017/3/6,70,28,7
2017/3/7,66,22,3
2017/3/8,56,21,4
2017/3/9,88,22,4
2017/3/10,51,23,5
2017/3/11,56,26,7
2017/3/12,60,27,8
2017/3/13,55,24,9
2017/3/14,88,25,8
2017/3/15,63,30,4
2017/3/16,61,22,7
2017/3/17,58,19,5
2017/3/18,52,21,4
2017/3/19,43,20,4
2017/3/20,43,25,8
2017/3/21,48,28,13
2017/3/22,72,27,9
2017/3/23,62,23,4
2017/3/24,44,28,8
2017/3/25,59,26,5
2017/3/26,50,21,6
2017/3/27,35,27,8
2017/3/28,48,29,8
2017/3/29,91,24,7
2017/3/30,48,25,6
2017/3/31,48,21,6
2016/10/1,252,18,3
2016/10/2,28,16,4
2016/10/3,26,18,5
2016/10/4,31,16,4
2016/10/5,19,16,4
2016/10/6,25,13,5
2016/10/7,16,17,5
2016/10/8,26,16,4
2016/10/9,25,16,6
2016/10/10,33,17,5
2016/10/11,33,18,4
2016/10/12,63,18,4
2016/10/13,34,21,4
2016/10/14,39,17,3
2016/10/15,25,13,3
2016/10/16,18,15,4
2016/10/17,22,19,2
2016/10/18,29,20,7
2016/10/19,44,22,6
2016/10/20,46,17,5
2016/10/21,30,18,3
2016/10/22,25,19,2
2016/10/23,18,18,5
2016/10/24,29,19,2
2016/10/25,32,16,4
2016/10/26,63,7,4
2016/10/27,24,9,3
2016/10/28,22, , 
2016/11/1,33,14,5
2016/11/2,27,16,5
2016/11/3,32,15,8
2016/11/4,37,20,9
2016/11/5,46,17,10
2016/11/6,49,15,7
2016/11/7,47,9,6
2016/11/8,32,12,8
2016/11/9,34,7,5
2016/11/10,32,13,7
2016/11/11,32,14,6
2016/11/12,33,16,6
2016/11/13,35,17,8
2016/11/14,36,13,9
2016/11/15,45,14,6
2016/11/16,36,17,5
2016/11/17,42,16,7
2016/11/18,36,18,6
2016/11/19,41,16,6
2016/11/20,50,15,4
2016/11/21,38,17,4
2016/11/22,34,17,4
2016/11/23,39,9,3
2016/11/24,37,13,7
2016/11/25,32,15,7
2016/11/26,34,16,6
2016/11/27,32,15,7
2016/11/28,28,15,5
2016/11/29,33,20,7
2016/11/30,51,20,7
2016/12/1,49,22,7
2016/12/2,47,21,6
2016/12/3,45,20,5
2016/12/4,45,19,6
2016/12/5,50,15,6
2016/12/6,46,23,9
2016/12/7,69,22,6
2016/12/8,61,21,8
2016/12/9,65,25,11
2016/12/10,65,24,9
2016/12/11,68,22,7
2016/12/12,59,23,11
2016/12/13,65,20,11
2016/12/14,60,16,7
2016/12/15,102,13,9
2016/12/16,47,20,8
2016/12/17,36,23,8
2016/12/18,49,22,9
2016/12/19,52,24,12
2016/12/20,64,23,13
2016/12/21,77,17,11
2016/12/22,63,16,13
2016/12/23,57,23,11
2016/12/24,55,23,9
2016/12/25,59,24,12
2016/12/26,64,19,12
2016/12/27,60,20,9
2016/12/28,48,22,14
2016/12/29,59,24,8
2016/12/30,55,22,6
2016/12/31,53, , 
2016/7/1,19,28,5
2016/7/2,18,29,5
2016/7/3,18,31,5
2016/7/4,29,32,7
2016/7/5,64,15,8
2016/7/6,16,24,3
2016/7/7,23,24,3
2016/7/8,22,26,3
2016/7/9,23,26,1
2016/7/10,23,29,4
2016/7/11,25,24,5
2016/7/12,32,31,5
2016/7/13,28,29,5
2016/7/14,27,36,8
2016/7/15,28,32,2
2016/7/16,21,38,3
2016/7/17,19,44,4
2016/7/18,24,33,4
2016/7/19,18,31,3
2016/7/20,14,30,6
2016/7/21,20,42,9
2016/7/22,26,37,9
2016/7/23,27,43,6
2016/7/24,24,42,8
2016/7/25,20,38,7
2016/7/26,20,35,12
2016/7/27,18,36,8
2016/7/28,23,35,8
2016/7/29,20,21,5
2016/7/30,14,21,5
2016/7/31,17,26,5
2016/8/1,16,20,5
2016/8/2,21,25,6
2016/8/3,22,25,5
2016/8/4,16,27,6
2016/8/5,28,34,6
2016/8/6,25,14,5
2016/8/7,23, , 
2016/8/9,35,27,6
2016/8/10,33,28,8
2016/8/11,33,24,6
2016/8/12,20,24,4
2016/8/13,19,23,4
2016/8/14,14,20,5
2016/8/15,20,25,6
2016/8/16,26,26,7
2016/8/17,33,28,6
2016/8/18,29,22,9
2016/8/19,45,29,6
2016/8/20,78,33,6
2016/8/21,30,31,8
2016/8/22,33,26,8
2016/8/23,28,42,10
2016/8/24,40,26,5
2016/8/25,13,17,7
2016/8/26,18, , 
2016/8/28,17,16,2
2016/8/29,16,14,3
2016/8/30,19,12,3
2016/8/31,16,10,3
2016/9/1,21,10,3
2016/9/2,20, , 
2016/9/4,21,13,4
2016/9/5,20,16,5
2016/9/6,25,15,4
2016/9/7,25,14,5
2016/9/8,26,13,4
2016/9/9,35,15,4
2016/9/10,27,15,4
2016/9/11,30,11,5
2016/9/12,23,13,3
2016/9/13,20,11,3
2016/9/14,12,13,4
2016/9/15,27,15,4
2016/9/16,28,18,5
2016/9/17,23,16,2
2016/9/18,13,12,6
2016/9/19,99,17,4
2016/9/20,22,16,6
2016/9/21,58,19,4
2016/9/22,32,19,3
2016/9/23,24,12,3
2016/9/24,13,15,5
2016/9/25,22,12,4
2016/9/26,22,12,4
2016/9/27,17,16,5
2016/9/28,23,15,6
2016/9/29,36,17,6
2016/9/30,35,17,5
2016/4/1,44,67,13
2016/4/2,50,52,10
2016/4/3,49,57,8
2016/4/4,50,59,11
2016/4/5,48,75,14
2016/4/6,56,54,15
2016/4/7,59,59,8
2016/4/8,49,64,8
2016/4/9,50,68,12
2016/4/10,54,68,14
2016/4/11,58,65,13
2016/4/12,63,67,11
2016/4/13,67,61,10
2016/4/14,64,57,8
2016/4/15,59,25,2
2016/4/16,56,62,13
2016/4/17,52,65,9
2016/4/18,52,53,10
2016/4/19,45,54,11
2016/4/20,47,62,10
2016/4/21,84,40,8
2016/4/22,44,43,9
2016/4/23,55,45,7
2016/4/24,52,59,11
2016/4/25,53,66,12
2016/4/26,58,67,13
2016/4/27,59,27,5
2016/4/28,90,60,18
2016/4/29,53,40,10
2016/4/30,34,86,12
2016/5/1,44,65,8
2016/5/2,43,61,7
2016/5/3,42,51,6
2016/5/4,40,68,11
2016/5/5,46,69,14
2016/5/6,48,29,6
2016/5/7,45,25,18
2016/5/8,45,24,10
2016/5/9,46,26,14
2016/5/10,45,35,12
2016/5/11,43,41,8
2016/5/12,52,26,10
2016/5/13,47,24,15
2016/5/14,24,27,13
2016/5/15,31,20,10
2016/5/16,36,27,14
2016/5/17,30,22,16
2016/5/18,43,14,13
2016/5/19,30,20,7
2016/5/20,45,15,6
2016/5/21,15,16,6
2016/5/22,15,15,11
2016/5/23,22,23,8
2016/5/24,30,12,8
2016/5/25,27,14,12
2016/5/26,33,13,8
2016/5/27,40,15,4
2016/5/28,33,12,4
2016/5/29,35,13,7
2016/5/30,34,11,11
2016/5/31,29,11,9
2016/6/1,30,28,10
2016/6/2,25,45,4
2016/6/3,24,39,3
2016/6/4,19,41,7
2016/6/5,17,35,6
2016/6/6,15,44,4
2016/6/7,24,26,5
2016/6/8,18,27,5
2016/6/9,15,25,6
2016/6/10,19,26,5
2016/6/11,18,32,5
2016/6/12,13,30,5
2016/6/13,15,28,6
2016/6/14,17,30,7
2016/6/15,16,34,7
2016/6/16,22,42,7
2016/6/17,22,39,7
2016/6/18,18,49,11
2016/6/19,35,55,12
2016/6/20,34,31,14
2016/6/21,25,47,13
2016/6/22,33,38,8
2016/6/23,26,30,7
2016/6/24,25,29,6
2016/6/25,18,32,3
2016/6/26,15,28,4
2016/6/27,20,28,6
2016/6/28,21,33,5
2016/6/29,18,33,5
2016/6/30,16,32,7
2016/1/4,58,60,12
2016/1/5,99, , 
2016/1/7,82,57,27
2016/1/8,87,41,21
2016/1/9,73,36,14
2016/1/10,51,39,21
2016/1/11,64,62,25
2016/1/12,84,61,28
2016/1/13,88,34,19
2016/1/14,64,35,14
2016/1/15,48,40,10
2016/1/16,37,48,12
