DATE,STATION,NAME,rain,temp,pm10,o3,no2,td
1/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,63,12,16,7.4
1/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,58,9,10,8.45270936
1/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,48,7,8,8.45270936
1/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,39,10,5,8.45270936
1/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,33,7,7,8.45270936
1/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,40,10,10,8.45270936
1/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.6,47,13,12,8
1/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,49,20,16,8.45270936
1/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.3,56,21,15,8.45270936
1/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.6,68,19,13,8.6
1/31/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.7,88,27,17,8.45270936
2/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.2,85,25,14,8.45270936
2/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,80,22,13,10.3
2/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,71,17,10,8.45270936
2/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,58,17,10,9.2
2/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,48,14,8,8.1
2/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,59,18,13,8.2
2/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,59,22,11,8.45270936
2/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,72,16,14,8
2/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,75,19,13,8.7
2/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,71,22,15,8.45270936
2/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,58,13,9,10.6
2/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,32,7,5,8.1
2/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,29,6,5,7.6
2/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,37,10,8,8.45270936
2/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,26,8,7,8.45270936
2/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,38,13,10,8.45270936
2/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,62,15,11,12.2
2/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,81,21,17,8.45270936
2/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,86,18,19,10.6
2/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,79,18,14,8.45270936
2/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,82,17,13,11.3
2/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,80,21,14,9.8
2/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,87,21,19,8.45270936
2/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,89,25,13,10.7
2/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,73,20,10,9.9
2/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,75,11,17,8.5
2/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",36.8,28.3,50,13,9,6.5
2/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,28.3,49,12,9,8.6
2/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,51,13,6,8.45270936
3/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,47,12,6,8.1
3/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,33,9,4,7.3
3/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,29,4,5,7
3/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,31,5,6,7.8
3/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,30,5,5,7.6
3/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,32,4,6,8.45270936
3/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,39,12,4,9.1
3/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,56,24,10,8.45270936
3/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,49,14,9,8.45270936
3/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,54,14,10,11.3
3/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.9,44,8,6,10.5
3/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.5,37,6,5,9.3
3/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,35,7,5,8.45270936
3/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,37,5,9,8.45270936
3/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.1,26.1,57,12,15,8.45270936
3/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,46,13,4,10.5
3/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,44,9,5,8.7
3/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,40,11,5,8.45270936
3/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,36,11,5,9.2
3/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,35,13,5,8.45270936
3/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,29,13,5,6.7
3/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,30,12,7,8.45270936
3/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,28,9,6,9
3/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,31,9,4,7.9
3/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,25,8,4,8
3/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,27,7,4,8.45270936
3/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,37,11,4,10.4
3/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,30,10,3,7.8
3/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,38.65825778,19.48403626,14.52718676,7.2
3/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,38.65825778,19.48403626,14.52718676,6.6
3/31/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,31,1,2,8.45270936
4/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.9,31,1,2,8.2
4/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.9,27,5,3,8.45270936
4/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,27,4,2,8.45270936
4/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,28,8,2,8
4/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,28,6,2,8.45270936
4/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.3,39,9,4,7.2
4/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,37,6,6,8.45270936
4/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,30,9,4,8.45270936
4/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.3,29,13,4,8.7
4/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,30,9,5,8.5
4/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.7,19,9,2,8.45270936
4/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,40,12,12,8.45270936
4/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",14,28.1,50,23,7,8.45270936
4/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.8,29.7,44,21,7,9
4/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.1,27,12,4,8.45270936
4/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,23,11,3,7.2
4/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,23,14,4,8.45270936
4/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.9,26,11,6,8.6
4/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.7,23,11,4,7.8
4/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,22,10,3,8.45270936
4/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32,31,14,5,8.45270936
4/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.4,34,18,4,9.1
4/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,31,18,8,8.45270936
4/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,34,10,8,9.3
4/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",16.3,27.5,47,29,13,8.45270936
4/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.6,30.8,52,20,13,10.9
4/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.5,28.8,46,33,7,7.2
4/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,51,23,9,8.45270936
4/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.8,29.4,40,18,7,8.45270936
4/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.1,30.1,30,16,4,7.6
5/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,31.1,33,12,2,8.45270936
5/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.6,27,10,1,8.3
5/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.2,30,15,3,8.45270936
5/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,32,16,5,8.45270936
5/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.5,28,11,3,8
5/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.3,24,10,2,7.8
5/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.3,25,5,3,7.1
5/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.4,17,7,3,7.1
5/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.9,16,8,4,8.7
5/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.4,25,5,4,7.2
5/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",6.1,27.9,37,22,7,8.45270936
5/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.3,31.7,23,11,3,12.4
5/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,32.2,25,12,3,8.2
5/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.7,22,9,3,9.1
5/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.4,24,9,2,8.45270936
5/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.7,23,9,3,8
5/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.4,25,10,4,7.3
5/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,32.1,20,9,4,8.45270936
5/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,32.2,24,9,3,8.7
5/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",1,31.4,28,10,3,8.45270936
5/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.3,40,17,5,8.6
5/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,33.2,47,11,5,9.3
5/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.3,46,9,5,7.8
5/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.3,31.2,39,6,7,8.45270936
5/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,30.8,39,10,8,6.3
5/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.8,30,24,10,7,8.45270936
5/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.1,23,12,6,9.3
5/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.4,26,15,7,8.45270936
5/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",30,29.4,18,10,6,8.45270936
5/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.6,29.5,18,8,4,9.8
5/31/2020,TH000048455,"BANGKOK METROPOLIS, TH",30.5,29.8,23,11,4,11.6
6/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.3,18,9,3,11.1
6/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",16.8,29,20,8,5,8.45270936
6/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,24,9,7,10.4
6/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.3,30.1,22,4,7,8.4
6/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,20,8,5,8.45270936
6/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,30.2,17,7,4,8.45270936
6/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.3,29.9,16,6,4,8.45270936
6/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.1,29.5,21,4,5,8.45270936
6/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,18,5,5,8.6
6/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,23,12,6,8.5
6/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,22,13,7,8.4
6/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.4,21,16,5,9.6
6/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,32.3,21,13,4,10.3
6/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.7,31,18,5,5,8.45270936
6/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",24.1,28.8,17,6,5,8.45270936
6/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",18,27.9,21,4,7,8.45270936
6/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",39.4,26.9,25,8,9,8.45270936
6/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.8,29,23,6,7,9.2
6/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.5,29.9,23,13,6,8.45270936
6/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.3,22,15,5,11
6/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.3,31.8,26,8,8,8
6/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",41.4,29.9,25,16,9,9.2
6/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.1,26,15,7,9.2
6/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,25,12,7,7.3
6/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,20,7,6,8.45270936
6/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",7.9,30.2,22,12,8,8.9
6/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30,19,11,6,8.1
6/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,21,11,5,8.2
6/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",2,29.7,20,9,7,8.6
6/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.8,21,8,5,7.6
7/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.8,29.6,21,3,5,8.45270936
7/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.3,29.1,22,5,6,8.45270936
7/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",23.9,28.1,29,8,5,8.45270936
7/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.1,23,7,3,8.45270936
7/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.4,23,10,3,7.6
7/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.8,31,23,14,3,8.45270936
7/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.5,29.5,19,6,5,7.8
7/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.3,31,23,12,5,8.3
7/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.8,31.4,22,5,6,7.5
7/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.4,26,7,7,9.9
7/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,24,13,7,8.45270936
7/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.5,30.4,27,9,9,8.45270936
7/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",25.7,29.4,24,6,8,8.45270936
7/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",3,29.1,27,8,8,8.2
7/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.6,28.6,25,94,7,9
7/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.8,28.9,26,13,6,9.2
7/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.5,26,15,7,10.1
7/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.3,30.7,18,6,4,8.45270936
7/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.7,29,2,10,8.45270936
7/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,28,3,16,8.45270936
7/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.8,28.8,26,8,12,8.45270936
7/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.7,21,5,7,8.45270936
7/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",17.3,30,25,3,11,10.1
7/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",98,28,26,8,10,8.3
7/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.6,28.1,22,7,5,8.3
7/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",7.4,29.9,15,6,4,9.1
7/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",6.1,30.4,18,7,5,8.45270936
7/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",26.2,29.8,23,12,7,9.3
7/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.6,29.4,20,10,5,8.45270936
7/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,18,8,5,8.45270936
7/31/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,17,6,4,8.1
8/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,14,5,4,6.5
8/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.8,28.2,17,5,4,8.45270936
8/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.1,19,5,4,6.3
8/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",17.5,28.2,21,8,5,8.45270936
8/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",10.9,29.1,27,7,7,6.9
8/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,29.9,28,5,8,8.45270936
8/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.5,27.9,25,4,6,8.45270936
8/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.6,28.1,19,5,6,8.45270936
8/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.3,30.4,18,5,5,7.3
8/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.3,29.4,25,5,6,8.45270936
8/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,17,4,4,6.6
8/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",10.7,28.6,21,4,6,8.45270936
8/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",6.9,28.2,25,5,8,8.45270936
8/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",23.6,26.6,31,4,7,8.45270936
8/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.5,27.3,28,8,5,8.45270936
8/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,29.7,32,8,7,7.9
8/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,40,13,6,8.45270936
8/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.3,29.7,32,8,7,8.45270936
8/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",12.2,30.1,38,5,7,8.45270936
8/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.8,30,29,7,6,8.2
8/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.8,29.2,23,17,5,8.45270936
8/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",23.4,28.8,23,7,6,8.45270936
8/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",2.5,28.8,27,8,6,8.45270936
8/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",2,30.6,28,11,8,9.6
8/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,31.5,26,10,5,9.3
8/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.8,26,5,4,8.45270936
8/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,28,4,5,8.45270936
8/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",16,28.7,27,16,8,8.45270936
8/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",1,31.1,31,13,8,12.4
8/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.3,29.7,23,7,5,8.45270936
8/31/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.2,30.4,24,11,9,8.45270936
9/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",86.1,28.4,36,9,10,8.4
9/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",9.9,29.4,29,6,8,8.45270936
9/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.3,30.1,26,7,7,12
9/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",2,30.6,24,6,6,10.1
9/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",38.1,29.6,17,12,2,8.1
9/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",3,30.6,16,7,3,8.45270936
9/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.6,30.1,22,9,4,8
9/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,30.8,29,3,5,9.6
9/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.4,26,16,7,8.45270936
9/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",17.8,30.1,19,8,6,8.45270936
9/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",17.8,30.7,20,3,7,9.3
9/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.3,30.8,18,2,6,8.45270936
9/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.8,29.9,17,7,6,7
9/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",18.3,29.1,24,12,10,8.45270936
9/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",47.5,28.3,26,16,11,8.45270936
9/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.9,28,14,10,8.45270936
9/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,30.4,24,5,9,8
9/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",4.1,28.1,16,5,4,8.45270936
9/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",10.9,27.4,16,4,3,3.5
9/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",3.3,27.2,31,11,4,3.4
9/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",1,29.2,39,12,9,8.45270936
9/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",6.6,29.4,42,15,13,7.7
9/23/2020,TH000048455,"BANGKOK METROPOLIS, TH",46.5,27.9,21,9,3,8.45270936
9/24/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,32,13,4,8.45270936
9/25/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,33,6,6,8.45270936
9/26/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,20,8,7,8.45270936
9/27/2020,TH000048455,"BANGKOK METROPOLIS, TH",58.4,29.4,27,6,7,8.45270936
9/28/2020,TH000048455,"BANGKOK METROPOLIS, TH",23.6,27.3,18,7,8,8.45270936
9/29/2020,TH000048455,"BANGKOK METROPOLIS, TH",39.9,28.4,25,11,11,7.6
9/30/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,26,6,9,8.45270936
10/1/2020,TH000048455,"BANGKOK METROPOLIS, TH",23.1,28.7,21,7,12,8.45270936
10/2/2020,TH000048455,"BANGKOK METROPOLIS, TH",117.1,27.7,25,12,14,8.45270936
10/3/2020,TH000048455,"BANGKOK METROPOLIS, TH",28.4,27.3,18,11,12,8.45270936
10/4/2020,TH000048455,"BANGKOK METROPOLIS, TH",17.8,28.9,23,10,9,8.45270936
10/5/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,29.1,26,12,12,8.8
10/6/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.1,28,12,9,8.45270936
10/7/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,20,5,10,8.45270936
10/8/2020,TH000048455,"BANGKOK METROPOLIS, TH",12.7,25.4,20,4,18,8.45270936
10/9/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.2,25.8,26,2,16,4.7
10/10/2020,TH000048455,"BANGKOK METROPOLIS, TH",16.3,25.3,27,6,16,3.6
10/11/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.5,26,42,12,20,4.9
10/12/2020,TH000048455,"BANGKOK METROPOLIS, TH",0.3,27.6,31,3,16,8.4
10/13/2020,TH000048455,"BANGKOK METROPOLIS, TH",32,24.3,32,11,16,8.45270936
10/14/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,27.8,55,11,12,8.45270936
10/15/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,29.6,26,11,13,9.2
10/16/2020,TH000048455,"BANGKOK METROPOLIS, TH",63.5,26.4,20,4,15,8.45270936
10/17/2020,TH000048455,"BANGKOK METROPOLIS, TH",13.5,24.5,19,5,7,8.45270936
10/18/2020,TH000048455,"BANGKOK METROPOLIS, TH",5.3,24.1,34,4,7,8.45270936
10/19/2020,TH000048455,"BANGKOK METROPOLIS, TH",0,25.4,41,8,7,8.45270936
10/20/2020,TH000048455,"BANGKOK METROPOLIS, TH",1.5,25.9,31,9,12,8.45270936
10/21/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.9,28,6,9,6.7
10/22/2020,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28,38,16,8,8.4
