date,pm10,o3,no2,rain,temp
6/20/2021,29,26,14.141,1.6,27.4
6/21/2021,37,17,14.141,0.2,28.6
6/22/2021,31,20,14.141,0.2,28.4
6/23/2021,26,29,14.141,0,29
6/24/2021,31,20,14.141,6.8,28.2
6/25/2021,32,18,14.141,6.2,27.4
6/26/2021,26,12,14.141,11.4,27.8
6/27/2021,26,14,14.141,0.4,27.5
6/28/2021,24,9,14.141,0.2,28.8
6/29/2021,21,14,14.141,15.4,27.6
6/30/2021,21,13,14.141,0,28.1
7/1/2021,20,12,14.141,2.2,29.2
7/2/2021,20,10,14.141,0,28.9
7/3/2021,17,10,14.141,25.4,28
7/4/2021,18,11,14.141,3,26.3
7/5/2021,22,19,14.141,1.6,28.1
7/6/2021,33,18,14.141,0,28.2
7/7/2021,38,22,14.141,0,28.5
7/8/2021,25,14,14.141,0,29.3
7/9/2021,20,6,14.141,0,29.3
7/10/2021,19,10,14.141,11.2,26.4
7/11/2021,15,19,14.141,21.8,26.6
7/12/2021,13,6,14.141,43.2,26.5
7/13/2021,18,8,14.141,75,25.1
7/14/2021,29,19,14.141,0.4,27
7/15/2021,26,22,14.141,0,28.5
7/16/2021,28,22,14.141,0,29.6
7/17/2021,29,21,14.141,0,29.3
7/18/2021,26,11,14.141,0,29.5
7/19/2021,23,23,14.141,0.2,28.6
7/20/2021,23,15,14.141,0,29.5
7/21/2021,23,15,14.141,0,29.6
7/22/2021,26,15,14.141,0,29.8
7/23/2021,23,22,14.141,2.2,29
7/24/2021,20,18,14.141,0,29.3
7/25/2021,22,16,14.141,0,29.9
7/26/2021,24,20,14.141,0,29.6
7/27/2021,26,18,14.141,0,29.5
7/28/2021,28,24,14.141,0,29.6
7/29/2021,31,23,14.141,0,29.8
7/30/2021,30,17,14.141,0,30.1
7/31/2021,22,8,14.141,9.6,28.6
8/1/2021,19,14,14.141,20.4,27.7
8/2/2021,23,19,14.141,0.2,28.5
8/3/2021,22,10,14.141,7.2,28.4
8/4/2021,17,17,14.141,1.4,27.2
8/5/2021,22,12,14.141,0,28.9
8/6/2021,27,12,14.141,0,28.7
8/7/2021,27,11,14.141,1.8,28.7
8/8/2021,22,21,14.141,0.4,27.5
8/9/2021,20,13,14.141,0,28.7
8/10/2021,19,11,14.141,0,29.4
8/11/2021,23,11,14.141,1.6,28.7
8/12/2021,26,9,14.141,7,28.5
8/13/2021,22,11,14.141,0.2,28
8/14/2021,19,15,14.141,16.6,27.4
8/15/2021,16,14,14.141,3,27.9
8/16/2021,20,11,14.141,0.4,27.8
8/17/2021,18,9,14.141,5,26.9
8/18/2021,16,18,14.141,3.2,26.4
8/19/2021,16,8,14.141,29.4,27.3
8/20/2021,22,14,14.141,71.4,25.5
8/21/2021,18,11,14.141,0.6,27.5
8/22/2021,19,17,14.141,15.2,26.6
8/23/2021,17,4,14.141,0,27.5
8/24/2021,19,10,14.141,13.2,25.8
8/25/2021,24,14,14.141,0.2,26.3
8/26/2021,27,11,14.141,18,27.3
8/27/2021,25,16,14.141,0,27.6
8/28/2021,21,9,14.141,0,28.8
8/29/2021,20,5,14.141,18.6,26.7
8/30/2021,17,13,14.141,39.8,25.9
8/31/2021,18,25,14.141,18.8,27.1
9/1/2021,15,8,14.141,5.6,28
9/2/2021,16,17,14.141,63.4,25.7
9/3/2021,19,22,14.141,0,28.2
9/4/2021,19,20,14.141,0,28.6
9/5/2021,22,14,14.141,0,28.6
9/6/2021,37,18,14.141,29.8,28.1
9/7/2021,36,15,14.141,0,28.6
9/8/2021,32,25,14.141,16.2,28
9/9/2021,36,18,14.141,0.2,28.8
9/10/2021,35,24,14.141,0,27.5
9/11/2021,42,16,14.141,0,28.6
9/12/2021,36,10,14.141,0.2,28.9
9/13/2021,38,18,14.141,3.8,27.1
9/14/2021,38,20,14.141,0,28.3
9/15/2021,32,15,14.141,0,28.8
9/16/2021,30,18,14.141,0,28.9
9/17/2021,29,16,14.141,0,29.2
9/18/2021,33,6,14.141,0,28.9
9/19/2021,35,20,14.141,0,28.1
9/20/2021,39,21,14.141,0,29
9/21/2021,40,21,14.141,0.4,29.4
9/22/2021,36,21,14.141,0,29
9/23/2021,33,17,14.141,6.8,28.6
9/24/2021,45,27,14.141,0,29
9/25/2021,47,24,14.141,0.6,28.8
9/26/2021,34,13,14.141,24.6,28.9
9/27/2021,34,27,14.141,4.8,27.1
9/28/2021,38,29,14.141,2,27.4
9/29/2021,36,12,14.141,0,28.4
9/30/2021,34,18,14.141,47,26.5
10/1/2021,35,22,14.141,59.6,26.8
10/2/2021,41,47,14.141,0.4,26.4
10/3/2021,41,29,14.141,0,28.6
10/4/2021,40,16,14.141,0,29.1
10/5/2021,40,30,14.141,7,28
10/6/2021,36,28,14.141,0,29.8
10/7/2021,37,28,14.141,0.4,29.8
10/8/2021,37,25,14.141,0,29.7
10/9/2021,40,25,14.141,0,29.9
10/10/2021,34,21,14.141,28,28.1
10/11/2021,34,25,14.141,0,29.5
10/12/2021,44,31,14.141,0,29.7
10/13/2021,40,28,14.141,5.4,29.5
10/14/2021,42,29,14.141,0,29.7
10/15/2021,43,29,14.141,0,29.7
10/16/2021,46,23,14.141,0,29.7
10/17/2021,39,29,14.141,1.8,28.2
10/18/2021,40,32,14.141,0.6,27.5
10/19/2021,34,20,14.141,0,28.7
10/20/2021,31,23,14.141,40.4,26.5
10/21/2021,36,31,14.141,0,27.1
10/22/2021,42,29,14.141,0,27.8
10/23/2021,45,44,14.141,5.4,27.4
10/24/2021,41,29,14.141,0,27.7
10/25/2021,43,34,14.141,12.2,27.4
10/26/2021,42,24,14.141,0,28.5
10/27/2021,34,11,14.141,3.8,29.1
10/28/2021,34,18,14.141,0,27.9
10/29/2021,30,18,14.141,0,28.9
10/30/2021,36,24,14.141,1.6,28.4
10/31/2021,35,14,14.141,10.4,27.6
11/1/2021,37,14,14.141,20.2,26.9
11/2/2021,31,21,14.141,39.4,26.3
11/3/2021,36,33,14.141,1.4,27
11/4/2021,35,16,14.141,28.2,27.3
11/5/2021,36,30,14.141,5.6,26.5
11/6/2021,45,15,14.141,3,27.7
11/7/2021,41,10,14.141,10.6,27.2
11/8/2021,37,17,14.141,1,27.4
11/9/2021,32,9,14.141,21.2,27.1
11/10/2021,28,19,14.141,19.8,26
11/11/2021,30,17,14.141,1,27.6
11/12/2021,31,10,14.141,1.4,28.1
11/13/2021,32,29,14.141,1,26.9
11/14/2021,38,16,14.141,0,28.7
11/15/2021,41,18,14.141,1.4,27.4
11/16/2021,42,26,14.141,0,28.6
11/17/2021,45,21,14.141,0.8,28.5
11/18/2021,36,34,14.141,46.4,27.4
11/19/2021,34,22,14.141,0.2,28.1
11/20/2021,39,30,14.141,6.8,26.9
11/21/2021,39,26,14.141,12.8,27.3
11/22/2021,39,14,14.141,2.8,28
11/23/2021,42,3,14.141,7.4,26.9
11/24/2021,36,39,14.141,32.2,25.6
11/25/2021,33,35,14.141,0,27.9
11/26/2021,33,32,14.141,0,28.4
11/27/2021,32,30,14.141,47.8,27.7
11/28/2021,34,23,14.141,0,28.6
11/29/2021,36,29,14.141,0,29.9
11/30/2021,34,24,14.141,0,29.8
12/1/2021,35,21,14.141,0.2,29.6
12/2/2021,34,20,14.141,14.2,26.2
12/3/2021,32,27,14.141,0.2,27.2
12/4/2021,39,32,14.141,0,27.5
12/5/2021,37,30,14.141,0,27.3
12/6/2021,37,30,14.141,0,27.8
12/7/2021,39,25,14.141,0,28.1
12/8/2021,42,29,14.141,0,28
12/9/2021,37,23,14.141,0,28.2
12/10/2021,34,15,14.141,6.4,27.4
12/11/2021,37,20,14.141,8.2,27
12/12/2021,35,23,14.141,0,26.7
12/13/2021,40,23,14.141,0.2,26.9
12/14/2021,38,21,14.141,0,28
12/15/2021,37,34,14.141,0.6,27.9
12/16/2021,32,22,14.141,0,28.9
12/17/2021,31,21,14.141,9.4,27.5
12/18/2021,29,23,14.141,46.8,27.6
12/19/2021,29,25,14.141,15.2,27.3
12/20/2021,38,38,14.141,0,27.6
12/21/2021,40,28,14.141,0,28.2
12/22/2021,38,16,14.141,0,27.9
12/23/2021,35,14,14.141,0.4,27.4
12/24/2021,36,15,14.141,8.8,27.4
12/25/2021,37,17,14.141,1.4,27.9
12/26/2021,42,19,14.141,0,28.1
12/27/2021,38,18,14.141,0,28.3
12/28/2021,35,14,14.141,0,28.1
12/29/2021,36,15,14.141,0.6,28
12/30/2021,31,10,14.141,0,27.9
12/31/2021,27,16,14.141,7,26.1
1/1/2022,24,13,14.141,25.2,25.7
1/2/2022,24,17,14.141,50,24.3
1/3/2022,28,11,14.141,6,25.9
1/4/2022,32,23,14.141,4.8,26.4
1/5/2022,31,18,14.141,1,27.7
1/6/2022,32,17,14.141,0,28.1
1/7/2022,32,15,14.141,0,28
1/8/2022,37,17,14.141,0,27.8
1/9/2022,36,19,14.141,0,28.1
1/10/2022,37,16,14.141,0,27.7
1/11/2022,38,21,14.141,0,27.4
1/12/2022,42,26,14.141,0,27.5
1/13/2022,43,28,14.141,0,27.3
1/14/2022,42,27,14.141,0,27.3
1/15/2022,42,24,14.141,0,27.7
1/16/2022,41,20,14.141,0,28
1/17/2022,44,23,14.141,2.6,27.7
1/18/2022,42,19,14.141,0,27.7
1/19/2022,41,23,14.141,4.4,26.8
1/20/2022,40,19,14.141,2,27.2
1/21/2022,35,23,14.141,0,27.6
1/22/2022,38,27,14.141,0,27.8
1/23/2022,39,32,14.141,0,27.8
1/24/2022,37,19,14.141,0,27.8
1/25/2022,33,22,14.141,0,27.8
1/26/2022,38,20,14.141,0,28
1/27/2022,41,28,14.141,0,27.7
1/28/2022,43,28,14.141,0,28.2
1/29/2022,38,31,14.141,0,28
1/30/2022,40,25,14.141,3.8,27.6
1/31/2022,34,22,14.141,0,28.3
2/1/2022,31,24,14.141,0,28.2
2/2/2022,29,19,14.141,0,28.4
2/3/2022,36,18,14.141,0.2,28.7
2/4/2022,39,13,14.141,0,28.7
2/5/2022,33,12,14.141,0.8,27.9
2/6/2022,33,9,14.141,20.6,26.2
2/7/2022,28,11,14.141,0.8,26.5
2/8/2022,32,14,14.141,1.6,26.7
2/9/2022,29,6,14.141,29.6,26.3
2/10/2022,31,9,14.141,19.6,24.6
2/11/2022,26,19,14.141,3.8,25.5
2/12/2022,26,8,14.141,0,27.4
2/13/2022,26,10,14.141,20.6,27.4
2/14/2022,26,15,14.141,1.2,27.6
2/15/2022,32,11,14.141,0,28.1
2/16/2022,38,32,14.141,16.4,26.1
2/17/2022,33,20,14.141,0,27.8
2/18/2022,28,15,14.141,0,28.6
2/19/2022,37,18,14.141,5,27.9
2/20/2022,39,17,14.141,12.2,27.3
2/21/2022,35,19,14.141,0,28.2
2/22/2022,34,13,14.141,0,28.1
2/23/2022,28,10,14.141,0,27.5
2/24/2022,29,24,14.141,17,25.6
2/25/2022,31,14,14.141,25,27
2/26/2022,34,12,14.141,0,26.6
2/27/2022,39,12,14.141,0.6,27.2
2/28/2022,42,13,14.141,0,28
3/1/2022,37,13,14.141,0,28.1
3/2/2022,36,10,14.141,11.2,27.3
3/3/2022,33,9,14.141,2.2,27.6
3/4/2022,28,18,14.141,0,28
3/5/2022,32,19,14.141,7,27.3
3/6/2022,32,10,14.141,3.6,27
3/7/2022,27,8,14.141,1.2,27.8
3/8/2022,26,12,14.141,0,28.3
3/9/2022,36,12,14.141,0,28.2
3/10/2022,44,22,14.141,0.8,27.8
3/11/2022,48,31,14.141,4.4,28
3/12/2022,44,26,14.141,0,28.2
3/13/2022,35,25,14.141,0,28.5
3/14/2022,41,13,14.141,0,28.6
3/15/2022,42,29,14.141,29.8,26.7
3/16/2022,41,10,14.141,0.4,28.1
3/17/2022,35,15,14.141,9.6,27.6
3/18/2022,35,29,14.141,0.8,27.9
3/19/2022,37,27,14.141,0,28.7
3/20/2022,36,19,14.141,0,28.4
3/21/2022,34,8,14.141,2.6,28.6
3/22/2022,34,12,14.141,5,28.6
3/23/2022,40,17,14.141,0.4,28.6
3/24/2022,42,20,14.141,23.2,28.3
3/25/2022,42,35,14.141,22.4,28.7
3/26/2022,40,22,14.141,0.2,28.3
3/27/2022,38,19,14.141,0.2,28.4
3/28/2022,32,17,14.141,36.2,27.7
3/29/2022,29,20,14.141,1.2,28.2
3/30/2022,33,13,14.141,0,29.1
3/31/2022,40,38,14.141,0.8,28.2
4/1/2022,42,31,14.141,0,28.8
4/2/2022,43,17,14.141,11.6,27.8
4/3/2022,40,38,14.141,0,27.4
4/4/2022,37,17,14.141,0,28
4/5/2022,36,26,14.141,0,28.1
4/6/2022,34,9,14.141,11.6,27.6
4/7/2022,39,32,14.141,1,26.5
4/8/2022,34,13,14.141,0,27.4
4/9/2022,39,18,14.141,3.2,26.7
4/10/2022,40,7,14.141,5.6,27.1
4/11/2022,45,27,14.141,2.8,27.1
4/12/2022,50,14,14.141,0,28.6
4/13/2022,36,23,14.141,0,28.2
4/14/2022,34,9,14.141,0.6,28.8
4/15/2022,29,24,14.141,35.2,28.6
4/16/2022,30,26,14.141,7.8,28.8
4/17/2022,31,21,14.141,58.8,28.7
4/18/2022,38,18,14.141,8.4,27.9
4/19/2022,40,19,14.141,16.4,27.8
4/20/2022,39,6,14.141,0,28.6
4/21/2022,42,18,14.141,27.6,26.7
4/22/2022,37,17,14.141,0,28.9
4/23/2022,40,10,14.141,0,29.4
4/24/2022,35,9,14.141,0,29.3
4/25/2022,40,13,14.141,0.4,29
4/26/2022,43,16,14.141,0,28.7
4/27/2022,40,16,14.141,20.4,27.7
4/28/2022,43,29,14.141,22.8,28.1
4/29/2022,45,35,14.141,3.6,28.4
4/30/2022,42,26,14.141,1.8,28.3
5/1/2022,35,12,14.141,0,28.9
5/2/2022,29,17,14.141,3.6,28.2
5/3/2022,29,14,14.141,3.8,28.6
5/4/2022,29,13,14.141,1,28.6
5/5/2022,30,11,14.141,0,29.2
5/6/2022,29,9,14.141,0,29.9
5/7/2022,30,11,14.141,1.4,28.2
5/8/2022,28,15,14.141,1.4,28.2
5/9/2022,30,13,14.141,1.4,29.7
5/10/2022,31,20,14.141,0,30.2
5/11/2022,41,17,14.141,9,28
5/12/2022,41,31,14.141,0,30
5/13/2022,42,27,14.141,0,29.7
5/14/2022,37,21,14.141,0,29.9
5/15/2022,36,18,14.141,1,28.9
5/16/2022,34,19,14.141,0,28.1
5/17/2022,36,17,14.141,0,29.4
5/18/2022,37,15,14.141,0,30.2
5/19/2022,44,20,14.141,0,28.7
5/20/2022,51,24,14.141,0.4,28.4
5/21/2022,43,23,14.141,29.4,28.4
5/22/2022,43,22,14.141,0,29.4
5/23/2022,42,18,14.141,5,29.1
5/24/2022,39,18,14.141,0,29.4
5/25/2022,34,32,14.141,44.6,28.3
5/26/2022,38,22,14.141,0,28.4
5/27/2022,47,17,14.141,0,29.7
5/28/2022,38,24,14.141,0,29.6
5/29/2022,40,48,14.141,0,30.7
5/30/2022,49,46,14.141,0,30.1
5/31/2022,49,25,14.141,0,29.9
6/1/2022,43,16,14.141,0,29.1
6/2/2022,37,17,14.141,0,28.2
6/3/2022,37,15,14.141,59.4,27.9
6/4/2022,17,7,14.141,12.4,28.6
6/5/2022,15,25,14.141,1.6,27.9
6/6/2022,16,17,14.141,2.6,28.4
6/7/2022,20,41,14.141,7.2,27.3
6/8/2022,20,20,14.141,8.6,28.2
6/9/2022,19,32,14.141,18,27.3
6/10/2022,20,10,14.141,0,28.8
6/11/2022,13,11,14.141,39,27
6/12/2022,19,17,14.141,0,27.7
6/13/2022,23,9,14.141,3.2,27.8
6/14/2022,16,8,14.141,0,28.5
6/15/2022,20,7,14.141,0.2,28.4
6/16/2022,16,21,14.141,2.8,26.9
6/17/2022,15,28,14.141,0,28
6/18/2022,22,27,14.141,0,27.9
6/19/2022,20,15,14.141,1.6,27.8
6/20/2022,16,15,14.141,15.8,26.5
6/21/2022,12,21,14.141,0,27.6
6/22/2022,12,16,14.141,0,28
6/23/2022,11,11,14.141,10.2,27.4
6/24/2022,13,1,14.141,1.2,27.8
6/25/2022,14,2,14.141,17,26.8
6/26/2022,10,4,14.141,0,28.7
6/27/2022,11,11,14.141,0,29.1
6/28/2022,15,22,14.141,0,28.1
6/29/2022,15,12,14.141,0,28.8
6/30/2022,15,19,14.141,11,27.2
7/1/2022,21,24,14.141,0,29.1
7/2/2022,23,23,14.141,3.8,28.9
7/3/2022,22,22,14.141,0,29.2
7/4/2022,17,10,14.141,9,28.8
7/5/2022,14,17,14.141,6.2,27.3
7/6/2022,13,17,14.141,0,28.6
7/7/2022,14,12,14.141,0,29.5
7/8/2022,21,17,14.141,7,28.3
7/9/2022,22,13,14.141,0,29.4
7/10/2022,15,19,14.141,3.4,27.9
7/11/2022,18,18,14.141,0,28.5
7/12/2022,17,23,14.141,0,29
7/13/2022,17,15,14.141,0,28.8
7/14/2022,14,13,14.141,27.8,28.9
7/15/2022,13,15,14.141,0.6,29
7/16/2022,17,21,14.141,0,29.4
7/17/2022,17,15,14.141,0,29.9
7/18/2022,18,19,14.141,0,29.8
7/19/2022,15,12,14.141,0,29.9
7/20/2022,17,10,14.141,19.2,27.4
7/21/2022,20,8,14.141,0,28.6
7/22/2022,21,18,14.141,18,27.8
7/23/2022,21,10,14.141,0.4,28.3
7/24/2022,15,6,14.141,4.6,27.3
7/25/2022,16,12,14.141,18,27.2
7/26/2022,13,16,14.141,2.6,26.9
7/27/2022,19,16,14.141,0,29.2
7/28/2022,22,10,14.141,5.6,29.2
7/29/2022,13,15,14.141,10.8,28
7/30/2022,11,15,14.141,0,28.4
7/31/2022,16,20,14.141,8.2,28.3
8/1/2022,12,18,14.141,0.2,28.2
8/2/2022,12,18,14.141,16,27.2
8/3/2022,13,16,14.141,0,27.2
8/4/2022,18,22,14.141,1,26.8
8/5/2022,21,30,14.141,0,27.8
8/6/2022,14,32,14.141,0,28.8
8/7/2022,21,33,14.141,0,28.9
8/8/2022,28,31,14.141,0,29.5
8/9/2022,21,27,14.141,0,29.5
8/10/2022,18,22,14.141,0,29.6
8/11/2022,20,22,14.141,0,30
8/12/2022,19,20,14.141,0,29.5
8/13/2022,24,32,14.141,32.4,28.1
8/14/2022,18,16,14.141,0,28.6
8/15/2022,21,24,14.141,0,29.1
8/16/2022,19,15,14.141,1,28
8/17/2022,18,14,14.141,0,29.1
8/18/2022,19,13,14.141,0,29.4
8/19/2022,17,12,14.141,10,28.5
8/20/2022,16,13,14.141,11.8,27.9
8/21/2022,12,16,14.141,6.6,26.7
8/22/2022,11,27,14.141,0,28.8
8/23/2022,16,12,14.141,2.8,27.4
8/24/2022,16,8,14.141,6.4,27.5
8/25/2022,23,9,14.141,13.6,27.5
8/26/2022,25,18,14.141,3.6,26.7
8/27/2022,21,10,14.141,28.2,26.4
8/28/2022,21,12,14.141,0,27.2
8/29/2022,16,10,14.141,2.8,26.9
8/30/2022,13,19,14.141,5,27
8/31/2022,13,15,14.141,0,28.4
9/1/2022,19,9,14.141,0,28.7
9/2/2022,14,16,14.141,2.4,27.2
9/3/2022,11,11,14.141,0,28.4
9/4/2022,17,12,14.141,0.6,28.2
9/5/2022,18,18,14.141,0.2,27.5
9/6/2022,23,17,14.141,0,28.5
9/7/2022,18,23,14.141,1,27.5
9/8/2022,22,9,14.141,0,28.5
9/9/2022,15,22,14.141,7.8,27
9/10/2022,15,21,14.141,0,28.3
9/11/2022,16,39,14.141,0.4,27.9
9/12/2022,27,32,14.141,0,27.9
9/13/2022,18,15,14.141,0,27.7
9/14/2022,16,20,14.141,0,27.1
9/15/2022,24,22,14.141,0,28.2
9/16/2022,20,15,14.141,0,28.7
9/17/2022,16,15,14.141,5.8,28.2
9/18/2022,14,19,14.141,21.6,25.9
9/19/2022,16,12,14.141,0,27.8
9/20/2022,23,21,14.141,5.6,27.3
9/21/2022,16,14,14.141,0,28.6
9/22/2022,13,18,14.141,5.8,26.9
9/23/2022,15,19,14.141,0,28.8
9/24/2022,18,17,14.141,1.4,28.1
9/25/2022,18,16,14.141,38.2,26.9
9/26/2022,22,22,14.141,0,28.2
9/27/2022,29,22,14.141,0,28.4
9/28/2022,22,22,14.141,0.6,28.9
9/29/2022,24,22,14.141,29.6,27.9
9/30/2022,21,25,14.141,0,28.7
10/1/2022,14,30,14.141,15,27.6
10/2/2022,13,17,14.141,13.2,27.5
10/3/2022,16,20,14.141,0.2,26.8
10/4/2022,25,13,14.141,1,27
10/5/2022,20,7,14.141,31.8,26.8
10/6/2022,22,9,14.141,3.4,26.7
10/7/2022,15,6,14.141,5.4,25.7
10/8/2022,14,3,14.141,0.2,27.5
10/9/2022,15,2,14.141,0,28
10/10/2022,19,2,14.141,7.6,26.9
10/11/2022,15,2,14.141,5.8,28.1
10/12/2022,12,4,14.141,2.8,26.9
10/13/2022,15,19,14.141,0,28.9
10/14/2022,10,16,14.141,1.2,28.2
10/15/2022,10,16,14.141,1.2,28.6
10/16/2022,13,14,14.141,24.8,27.3
10/17/2022,17,14,14.141,11,27.8
10/18/2022,20,13,14.141,0,28.7
10/19/2022,21,16,14.141,2,28.7
10/20/2022,21,14,14.141,0.2,29.4
10/21/2022,25,15,14.141,25.8,26.6
10/22/2022,14,15,14.141,22,26.4
10/23/2022,11,15,14.141,0.4,27.1
10/24/2022,12,15,14.141,1.6,27.4
10/25/2022,11,9,14.141,38.6,27.1
10/26/2022,9,9,14.141,0.2,26.7
10/27/2022,12,15,14.141,0.6,28.3
10/28/2022,12,16,14.141,6,28.2
10/29/2022,13,17,14.141,0,28.2
10/30/2022,9,14,14.141,38.8,27.4
10/31/2022,11,4,14.141,18.8,27.4
11/1/2022,20,22,14.141,2.6,27.2
11/2/2022,22,15,14.141,0.4,27.6
11/3/2022,12,17,14.141,0,27.5
11/4/2022,10,11,14.141,0.8,28.9
11/5/2022,19,17,14.141,40.4,25.4
11/6/2022,14,23,14.141,0.6,26.9
11/7/2022,14,13,14.141,53,26.4
11/8/2022,17,11,14.141,34.2,26.1
11/9/2022,13,10,14.141,0.8,26.3
11/10/2022,12,10,14.141,19.8,26.6
11/11/2022,13,11,14.141,0.4,27.2
11/12/2022,11,13,14.141,21.2,26.3
11/13/2022,13,21,14.141,3.4,27
11/14/2022,14,14,14.141,13.2,27.3
11/15/2022,13,20,14.141,7,28
11/16/2022,13,23,14.141,16.4,27.2
11/17/2022,13,22,14.141,0,27.8
11/18/2022,13,11,14.141,0,28.5
11/19/2022,13,21,14.141,6,26.1
11/20/2022,13,20,14.141,0.2,28.1
11/21/2022,14,20,14.141,11,28.6
11/22/2022,14,13,14.141,2.2,30
11/23/2022,17,15,14.141,3.6,27.6
11/24/2022,18,13,14.141,13.4,28.7
11/25/2022,24,24,14.141,5.2,27.8
11/26/2022,33,15,14.141,1.6,27.5
11/27/2022,24,23,14.141,1.4,26.4
11/28/2022,18,15,14.141,2.2,27.2
11/29/2022,17,21,14.141,0,27.6
11/30/2022,13,10,14.141,52.8,27.2
12/1/2022,16,14,14.141,52.8,26.4
12/2/2022,15,22,14.141,16.5,26.1
12/3/2022,13,12,14.141,7.6,27.4
12/4/2022,15,9,14.141,8.6,26.9
12/5/2022,21,17,14.141,9.1,26.2
12/6/2022,20,14,14.141,8.1,27.3
12/7/2022,17,9,14.141,0,27.6
12/8/2022,12,16,14.141,5.1,26.1
12/9/2022,12,13,14.141,22.1,26.7
12/10/2022,13,10,14.141,0,26.8
12/11/2022,14,19,14.141,0,25.2
12/12/2022,14,13,14.141,30.5,26.7
12/13/2022,10,11,14.141,1.3,26.1
12/14/2022,9,11,14.141,17.8,25.2
12/15/2022,9,22,14.141,6.1,25.6
12/16/2022,10,9,14.141,0,27.1
12/17/2022,10,20,14.141,7.1,26.5
12/18/2022,9,8,14.141,37.1,26.7
12/19/2022,10,16,14.141,10.2,25.4
12/20/2022,10,21,14.141,0.5,26.9
12/21/2022,10,14,14.141,0,27
12/22/2022,10,20,14.141,0,25.4
12/23/2022,17,30,14.141,9.9,26.3
12/24/2022,19,26,14.141,0,26.6
12/25/2022,19,25,14.141,0,27.2
12/26/2022,20,25,14.141,0,26.8
12/27/2022,17,23,14.141,0,26.9
12/28/2022,17,22,14.141,0,26.7
12/29/2022,20,27,14.141,0.3,26.1
12/30/2022,17,27,14.141,15.7,27.1
12/31/2022,18,27,14.141,0,27.4
