DATE,STATION,NAME,rain,temp,pm10,o3,no2
12/8/2014,TH000048327,"CHIANG MAI, TH",6.574133559,26.1,43.69746525,35,12
12/9/2014,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,50,34,10
12/10/2014,TH000048327,"CHIANG MAI, TH",6.574133559,24.3,43,40,13
12/11/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.7,43,43,14
12/12/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,47,34,14
12/13/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.3,43,47,10
12/14/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23,40,57,16
12/15/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.8,47,31,11
12/16/2014,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,49,16,9
12/17/2014,TH000048327,"CHIANG MAI, TH",6.574133559,21.1,40,18,13
12/18/2014,TH000048327,"CHIANG MAI, TH",6.574133559,19.4,42,25,12
12/19/2014,TH000048327,"CHIANG MAI, TH",6.574133559,20.7,49,27,12
12/20/2014,TH000048327,"CHIANG MAI, TH",6.574133559,20.9,38,36,10
12/21/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.1,33,27,8
12/22/2014,TH000048327,"CHIANG MAI, TH",6.574133559,19,37,38,13
12/23/2014,TH000048327,"CHIANG MAI, TH",6.574133559,18.4,50,33,16
12/24/2014,TH000048327,"CHIANG MAI, TH",6.574133559,19.2,52,36,17
12/25/2014,TH000048327,"CHIANG MAI, TH",6.574133559,20.2,52,38,16
12/26/2014,TH000048327,"CHIANG MAI, TH",6.574133559,22.3,50,39,16
12/27/2014,TH000048327,"CHIANG MAI, TH",6.574133559,24.1,45,30,15
12/28/2014,TH000048327,"CHIANG MAI, TH",6.574133559,25.3,33,23.81346484,10.61236185
12/29/2014,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,43.69746525,23.81346484,10.61236185
12/30/2014,TH000048327,"CHIANG MAI, TH",6.574133559,22.9,43.69746525,23.81346484,10.61236185
12/31/2014,TH000048327,"CHIANG MAI, TH",6.574133559,23.7,43.69746525,28,12
1/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.6,39,37,15
1/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.2,35,52,16
1/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.6,52,58,18
1/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.7,51,47,17
1/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24,55,34,15
1/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.1,52,40,15
1/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.1,43,26,16
1/8/2015,TH000048327,"CHIANG MAI, TH",8.9,22.6,54,21,15
1/9/2015,TH000048327,"CHIANG MAI, TH",70.1,19.4,35,25,10
1/10/2015,TH000048327,"CHIANG MAI, TH",10.2,20.9,6,21,8
1/11/2015,TH000048327,"CHIANG MAI, TH",0,20.9,8,25,7
1/12/2015,TH000048327,"CHIANG MAI, TH",6.574133559,20.3,11,27,11
1/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,19.1,17,30,11
1/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,19.4,27,27,14
1/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,20.7,35,39,14
1/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.8,37,43,12
1/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,20.6,40,53,14
1/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.2,48,33,14
1/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.2,55,41,15
1/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.8,59,25,15
1/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.4,54,29,13
1/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.1,43,32,12
1/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.4,40,36,12
1/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.4,38,38,11
1/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.7,32,39,14
1/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.7,42,41,13
1/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.8,48,43,14
1/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.9,48,46,15
1/29/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.5,49,42,19
1/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.7,54,43,12
1/31/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.7,56,42,11
2/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.2,65,44,14
2/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.3,63,40,16
2/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,60,39,15
2/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,55,42,14
2/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,54,44,12
2/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.9,56,45,16
2/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.2,58,52,9
2/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.1,56,52,12
2/9/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,64,55,15
2/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.1,66,31,16
2/11/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.9,63,40,14
2/12/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,60,36,15
2/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,58,40,17
2/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.4,49,48,16
2/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.8,55,45,17
2/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.4,65,41,18
2/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22,63,39,17
2/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.8,57,40,17
2/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.3,57,37,17
2/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24,54,45,17
2/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.2,52,49,19
2/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.3,57,41,17
2/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.5,67,34,18
2/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.6,60,33,22
2/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.5,60,35,23
2/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.1,67,34,22
2/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25,65,42,18
2/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.3,69,56,22
3/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26,80,61,24
3/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.9,101,64,26
3/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.2,95,43,15
3/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.4,79,42,19
3/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.5,60,53,22
3/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.1,69,52,20
3/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,78,67,20
3/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,74,69,30
3/9/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.9,102,52,29
3/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.4,141,58,28
3/11/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,124,57,30
3/12/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.6,97,60,20
3/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,87,23.81346484,10.61236185
3/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.3,43.69746525,23.81346484,10.61236185
3/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.6,43.69746525,62,36
3/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.1,131,58,31
3/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,162,60,28
3/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.9,129,80,30
3/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,105,64,35
3/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,108,69,28
3/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.8,116,48,12
3/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,88,35,14
3/23/2015,TH000048327,"CHIANG MAI, TH",3.8,28.8,55,39,14
3/24/2015,TH000048327,"CHIANG MAI, TH",22.4,24.9,55,31,9
3/25/2015,TH000048327,"CHIANG MAI, TH",3.6,25.3,42,26,8
3/26/2015,TH000048327,"CHIANG MAI, TH",1.3,25.2,27,29,9
3/27/2015,TH000048327,"CHIANG MAI, TH",1,25.6,21,38,8
3/28/2015,TH000048327,"CHIANG MAI, TH",0,26.8,26,33,9
3/29/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.7,27,45,12
3/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,39,35,11
3/31/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.9,50,40,12
4/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.9,45,48,14
4/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.3,67,47,12
4/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30,75,62,17
4/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.2,73,56,13
4/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,83,56,13
4/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.6,78,47,17
4/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.8,81,40,13
4/8/2015,TH000048327,"CHIANG MAI, TH",2,28.8,75,30,10.61236185
4/9/2015,TH000048327,"CHIANG MAI, TH",17.5,27.3,57,37,17
4/10/2015,TH000048327,"CHIANG MAI, TH",16.8,29.4,51,40,11
4/11/2015,TH000048327,"CHIANG MAI, TH",0,28.9,54,35,8
4/12/2015,TH000048327,"CHIANG MAI, TH",0.3,26.4,48,26,7
4/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.7,24,39,15
4/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.2,29,47,22
4/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.3,47,46,21
4/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,54,40,16
4/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,55,40,20
4/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31,58,40,19
4/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,57,49,23
4/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,32.6,58,42,19
4/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,32.9,63,34,13
4/22/2015,TH000048327,"CHIANG MAI, TH",1.8,27.1,63,39,12
4/23/2015,TH000048327,"CHIANG MAI, TH",29.5,26.6,48,31,12
4/24/2015,TH000048327,"CHIANG MAI, TH",0,26.7,32,36,11
4/25/2015,TH000048327,"CHIANG MAI, TH",0,28.1,28,23,10
4/26/2015,TH000048327,"CHIANG MAI, TH",2,26.1,25,35,11
4/27/2015,TH000048327,"CHIANG MAI, TH",0.5,27.6,17,28,10
4/28/2015,TH000048327,"CHIANG MAI, TH",0,29,20,29,10
4/29/2015,TH000048327,"CHIANG MAI, TH",0,29.1,24,33,16
4/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.2,29,39,17
5/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.1,48,39,18
5/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,51,39,18
5/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,32,59,36,13
5/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.4,55,39,12
5/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.9,54,33,13
5/6/2015,TH000048327,"CHIANG MAI, TH",0.8,29.7,50,36,15
5/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.9,48,38,14
5/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.9,65,32,11
5/9/2015,TH000048327,"CHIANG MAI, TH",2.3,29.2,62,34,12
5/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.6,66,32,15
5/11/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31,72,37,19
5/12/2015,TH000048327,"CHIANG MAI, TH",6.574133559,32.4,59,35,16
5/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,32.2,62,29,16
5/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,63,33,12
5/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.8,42,25,13
5/16/2015,TH000048327,"CHIANG MAI, TH",1.3,30.1,34,17,11
5/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30,28,17,12
5/18/2015,TH000048327,"CHIANG MAI, TH",0.5,29.4,20,15,11
5/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,17,18,11
5/20/2015,TH000048327,"CHIANG MAI, TH",15,27.3,18,15,14
5/21/2015,TH000048327,"CHIANG MAI, TH",14.5,26.7,22,14,12
5/22/2015,TH000048327,"CHIANG MAI, TH",11.9,25.6,23,13,12
5/23/2015,TH000048327,"CHIANG MAI, TH",20.3,25.5,21,21,9
5/24/2015,TH000048327,"CHIANG MAI, TH",0,28.6,24,21,10
5/25/2015,TH000048327,"CHIANG MAI, TH",0,30,38,24,10
5/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.3,39,25,10
5/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,33,20,11
5/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,37,23,12
5/29/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.1,39,24,12
5/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.3,33,16,12
5/31/2015,TH000048327,"CHIANG MAI, TH",9.9,30.1,27,14,10
6/1/2015,TH000048327,"CHIANG MAI, TH",5.6,29.6,24,19,12
6/2/2015,TH000048327,"CHIANG MAI, TH",3.3,29.8,24,20,11
6/3/2015,TH000048327,"CHIANG MAI, TH",0,28,30,20,11
6/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.1,26,21,11
6/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31,24,13,10
6/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.3,19,17,10
6/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,19,23,11
6/8/2015,TH000048327,"CHIANG MAI, TH",0.3,30.4,27,18,10
6/9/2015,TH000048327,"CHIANG MAI, TH",0.8,28.8,17,21,9
6/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.7,15,15,10
6/11/2015,TH000048327,"CHIANG MAI, TH",0,29.4,18,20,10
6/12/2015,TH000048327,"CHIANG MAI, TH",0,31.8,18,17,11
6/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.8,18,20,9
6/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.2,19,22,10
6/15/2015,TH000048327,"CHIANG MAI, TH",1,28.8,20,24,10
6/16/2015,TH000048327,"CHIANG MAI, TH",0.5,29.3,16,23.81346484,12
6/17/2015,TH000048327,"CHIANG MAI, TH",0,30.6,20,23.81346484,20
6/18/2015,TH000048327,"CHIANG MAI, TH",0.5,30.2,18,19,12
6/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.3,14,30,9
6/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.8,19,23,8
6/21/2015,TH000048327,"CHIANG MAI, TH",0,29.3,19,20,9
6/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.2,23,18,11
6/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.6,30,18,11
6/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.6,33,16,11
6/25/2015,TH000048327,"CHIANG MAI, TH",0.3,27.4,26,17,9
6/26/2015,TH000048327,"CHIANG MAI, TH",3.8,27.3,19,18,11
6/27/2015,TH000048327,"CHIANG MAI, TH",2.5,26.2,23,26,11
6/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.3,23,22,12
6/29/2015,TH000048327,"CHIANG MAI, TH",0.3,27.4,28,24,12
6/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.4,32,26,12
7/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,32,19,9
7/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.8,36,20,11
7/3/2015,TH000048327,"CHIANG MAI, TH",0.5,30.1,33,29,11
7/4/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.7,34,27,7
7/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.8,20,28,10
7/6/2015,TH000048327,"CHIANG MAI, TH",1.3,29.2,26,25,8
7/7/2015,TH000048327,"CHIANG MAI, TH",0,29.8,27,19,9
7/8/2015,TH000048327,"CHIANG MAI, TH",16.5,27.3,27,10,13
7/9/2015,TH000048327,"CHIANG MAI, TH",15,24.1,23,21,13
7/10/2015,TH000048327,"CHIANG MAI, TH",0.5,28.4,36,26,10
7/11/2015,TH000048327,"CHIANG MAI, TH",0,30,27,15,10
7/12/2015,TH000048327,"CHIANG MAI, TH",0,28.7,26,20,10
7/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29,30,23,10
7/14/2015,TH000048327,"CHIANG MAI, TH",0,28.5,28,18,10
7/15/2015,TH000048327,"CHIANG MAI, TH",3,28.7,27,19,9
7/16/2015,TH000048327,"CHIANG MAI, TH",0,28.4,23,16,5
7/17/2015,TH000048327,"CHIANG MAI, TH",1,27.7,14,16,3
7/18/2015,TH000048327,"CHIANG MAI, TH",1.8,27.4,14,21,8
7/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,20,17,12
7/20/2015,TH000048327,"CHIANG MAI, TH",2,28.4,31,23.81346484,9
7/21/2015,TH000048327,"CHIANG MAI, TH",40.4,26.8,24,23.81346484,10
7/22/2015,TH000048327,"CHIANG MAI, TH",8.1,27,22,23.81346484,11
7/23/2015,TH000048327,"CHIANG MAI, TH",2.8,26.4,28,23.81346484,10
7/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.4,21,23.81346484,11
7/25/2015,TH000048327,"CHIANG MAI, TH",5.3,26.9,29,23.81346484,8
7/26/2015,TH000048327,"CHIANG MAI, TH",2.3,25.6,26,23.81346484,9
7/27/2015,TH000048327,"CHIANG MAI, TH",5.6,25.4,22,23.81346484,11
7/28/2015,TH000048327,"CHIANG MAI, TH",9.4,25.1,21,23.81346484,10
7/29/2015,TH000048327,"CHIANG MAI, TH",0.5,25.7,26,23.81346484,8
7/30/2015,TH000048327,"CHIANG MAI, TH",1.3,25.4,22,23.81346484,7
7/31/2015,TH000048327,"CHIANG MAI, TH",2.8,26.2,20,23.81346484,8
8/1/2015,TH000048327,"CHIANG MAI, TH",0.5,26.6,26,23.81346484,11
8/2/2015,TH000048327,"CHIANG MAI, TH",9.4,25.3,28,23.81346484,13
8/3/2015,TH000048327,"CHIANG MAI, TH",2.5,26.2,32,23.81346484,12
8/4/2015,TH000048327,"CHIANG MAI, TH",0.3,27.2,33,23.81346484,9
8/5/2015,TH000048327,"CHIANG MAI, TH",0,28.1,24,23.81346484,15
8/6/2015,TH000048327,"CHIANG MAI, TH",0.3,28.1,32,23.81346484,13
8/7/2015,TH000048327,"CHIANG MAI, TH",5.6,28.1,43,23.81346484,11
8/8/2015,TH000048327,"CHIANG MAI, TH",0.8,28.6,35,23.81346484,10
8/9/2015,TH000048327,"CHIANG MAI, TH",0,30,22,23.81346484,9
8/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,22,23.81346484,8
8/11/2015,TH000048327,"CHIANG MAI, TH",32,28.7,23,23.81346484,7
8/12/2015,TH000048327,"CHIANG MAI, TH",39.1,26.6,22,23.81346484,9
8/13/2015,TH000048327,"CHIANG MAI, TH",6.4,26.6,19,23.81346484,8
8/14/2015,TH000048327,"CHIANG MAI, TH",3.6,27.7,17,23.81346484,9
8/15/2015,TH000048327,"CHIANG MAI, TH",3.6,27.2,22,23.81346484,8
8/16/2015,TH000048327,"CHIANG MAI, TH",3.8,28.1,19,23.81346484,10
8/17/2015,TH000048327,"CHIANG MAI, TH",19.8,26.4,23,23.81346484,12
8/18/2015,TH000048327,"CHIANG MAI, TH",0.3,26.6,29,23.81346484,12
8/19/2015,TH000048327,"CHIANG MAI, TH",4.3,25.7,31,23.81346484,10
8/20/2015,TH000048327,"CHIANG MAI, TH",0,27.6,31,23.81346484,8
8/21/2015,TH000048327,"CHIANG MAI, TH",3.3,28.1,22,23.81346484,8
8/22/2015,TH000048327,"CHIANG MAI, TH",0.8,27.5,19,23.81346484,8
8/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,18,23.81346484,9
8/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.2,20,23.81346484,10
8/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.1,23,23.81346484,10
8/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.8,24,23.81346484,10
8/27/2015,TH000048327,"CHIANG MAI, TH",0.3,27.9,21,23.81346484,13
8/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.8,26,23.81346484,7
8/29/2015,TH000048327,"CHIANG MAI, TH",5.1,28.2,25,23.81346484,10
8/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.7,27,23.81346484,11
8/31/2015,TH000048327,"CHIANG MAI, TH",0.3,28.7,23,23.81346484,12
9/1/2015,TH000048327,"CHIANG MAI, TH",1.8,28.2,31,23.81346484,10
9/2/2015,TH000048327,"CHIANG MAI, TH",0,27.7,28,23.81346484,8
9/3/2015,TH000048327,"CHIANG MAI, TH",16.3,27.1,22,23.81346484,11
9/4/2015,TH000048327,"CHIANG MAI, TH",6.9,26.3,22,23.81346484,10
9/5/2015,TH000048327,"CHIANG MAI, TH",1,26.6,26,23.81346484,8
9/6/2015,TH000048327,"CHIANG MAI, TH",5.8,26.3,21,23.81346484,11
9/7/2015,TH000048327,"CHIANG MAI, TH",0,27.8,26,23.81346484,10
9/8/2015,TH000048327,"CHIANG MAI, TH",1.8,27.2,23,23.81346484,11
9/9/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.7,24,23.81346484,10
9/10/2015,TH000048327,"CHIANG MAI, TH",0,27.3,27,23.81346484,9
9/11/2015,TH000048327,"CHIANG MAI, TH",8.6,27.3,28,23.81346484,9
9/12/2015,TH000048327,"CHIANG MAI, TH",2.8,27.8,24,23.81346484,9
9/13/2015,TH000048327,"CHIANG MAI, TH",1,26.7,23,23.81346484,11
9/14/2015,TH000048327,"CHIANG MAI, TH",0,26.8,27,23.81346484,8
9/15/2015,TH000048327,"CHIANG MAI, TH",0,28.3,27,23.81346484,10
9/16/2015,TH000048327,"CHIANG MAI, TH",4.3,28.2,34,23.81346484,10
9/17/2015,TH000048327,"CHIANG MAI, TH",3.8,27.6,32,23.81346484,10
9/18/2015,TH000048327,"CHIANG MAI, TH",45,24.7,16,23.81346484,9
9/19/2015,TH000048327,"CHIANG MAI, TH",0.5,27.4,18,23.81346484,10
9/20/2015,TH000048327,"CHIANG MAI, TH",0.3,28,26,23.81346484,12
9/21/2015,TH000048327,"CHIANG MAI, TH",0,28.3,39,23.81346484,11
9/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,34,23.81346484,13
9/23/2015,TH000048327,"CHIANG MAI, TH",0.5,27.3,33,23.81346484,9
9/24/2015,TH000048327,"CHIANG MAI, TH",34.8,28.6,26,4,11
9/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.3,27,23.81346484,11
9/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.9,29,27,9
9/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,29,30,11
9/28/2015,TH000048327,"CHIANG MAI, TH",5.6,27.6,31,40,15
9/29/2015,TH000048327,"CHIANG MAI, TH",0,29.1,38,39,12
9/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,29.2,36,14,8
10/1/2015,TH000048327,"CHIANG MAI, TH",1.3,25.9,22,8,10
10/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.8,22,23.81346484,10
10/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,16,23.81346484,10.61236185
10/4/2015,TH000048327,"CHIANG MAI, TH",13.5,27.8,43.69746525,36,12
10/5/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.6,25,20,10
10/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.1,22,26,10
10/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.2,18,26,11
10/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.4,20,5,10
10/9/2015,TH000048327,"CHIANG MAI, TH",0.5,27.2,21,23.81346484,10.61236185
10/10/2015,TH000048327,"CHIANG MAI, TH",0,25.9,43.69746525,20,1
10/11/2015,TH000048327,"CHIANG MAI, TH",45,22.4,6,22,3
10/12/2015,TH000048327,"CHIANG MAI, TH",1.5,21.2,10,22,6
10/13/2015,TH000048327,"CHIANG MAI, TH",1.5,21.4,15,29,10
10/14/2015,TH000048327,"CHIANG MAI, TH",0,25.2,26,20,11
10/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.5,28,7,12
10/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.3,35,23.81346484,16
10/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.1,33,30,14
10/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.9,32,31,14
10/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28.4,33,29,11
10/20/2015,TH000048327,"CHIANG MAI, TH",6.6,27.8,30,44,17
10/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.8,29,6,16
10/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.8,33,23.81346484,15
10/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.7,37,23.81346484,14
10/24/2015,TH000048327,"CHIANG MAI, TH",24.9,26.8,39,23.81346484,17
10/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.4,53,23.81346484,24
10/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.7,55,49,20
10/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.7,49,33,15
10/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,44,8,11
10/29/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.7,35,23.81346484,13
10/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.9,30,23.81346484,14
10/31/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.3,33,23.81346484,14
11/1/2015,TH000048327,"CHIANG MAI, TH",0.8,26.8,32,35,16
11/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27,29,21,7
11/3/2015,TH000048327,"CHIANG MAI, TH",5.3,24.6,18,33,14
11/4/2015,TH000048327,"CHIANG MAI, TH",0.8,25.8,22,26,16
