"","DATE","STATION","NAME","PRCP","TAVG","TMAX","TMIN"
"1117",2016-08-23,"MXM00076458","COLONIA JUAN CARRAS, MX",23.1,28.9,34.7,17.6
"1118",2016-08-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33.9,17.7
"1119",2016-08-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30,33,24.5
"1120",2016-08-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,34.2,25.8
"1121",2016-08-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,34.4,25.8
"1122",2016-08-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,34.2,25.5
"1123",2016-08-29,"MXM00076458","COLONIA JUAN CARRAS, MX",59.2,28.1,34.2,23.2
"1124",2016-08-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.5,33.7,23.3
"1125",2016-08-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,34.4,25.4
"1126",2016-09-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.7,25.4
"1127",2016-09-02,"MXM00076458","COLONIA JUAN CARRAS, MX",34,28.8,35,25
"1128",2016-09-03,"MXM00076458","COLONIA JUAN CARRAS, MX",28.7,28.6,32.7,25
"1129",2016-09-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0.5,30.5,33.8,28
"1130",2016-09-05,"MXM00076458","COLONIA JUAN CARRAS, MX",43.2,29.1,34,24.8
"1131",2016-09-06,"MXM00076458","COLONIA JUAN CARRAS, MX",1.3,29.3,32.8,24.5
"1132",2016-09-07,"MXM00076458","COLONIA JUAN CARRAS, MX",11.7,28.4,33.1,23.4
"1133",2016-09-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,33.3,23.4
"1134",2016-09-09,"MXM00076458","COLONIA JUAN CARRAS, MX",9.4,29.5,32.8,25.4
"1135",2016-09-10,"MXM00076458","COLONIA JUAN CARRAS, MX",27.2,27.5,32.3,24
"1136",2016-09-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,32.8,24
"1137",2016-09-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,32.9,25.4
"1138",2016-09-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.5,32.8,25.6
"1139",2016-09-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,NA,NA
"1140",2016-09-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.6,34.1,25.4
"1141",2016-09-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.6,27.4
"1142",2016-09-17,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.6,33.7,29.2
"1143",2016-09-18,"MXM00076458","COLONIA JUAN CARRAS, MX",38.6,28.3,34.4,24.2
"1144",2016-09-19,"MXM00076458","COLONIA JUAN CARRAS, MX",1,29.4,34.6,24.2
"1145",2016-09-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,33.5,25.1
"1146",2016-09-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.2,26.7
"1147",2016-09-22,"MXM00076458","COLONIA JUAN CARRAS, MX",33,29.7,34.8,24
"1148",2016-09-23,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,27.3,33.7,24
"1149",2016-09-24,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,27.9,34.2,24.7
"1150",2016-09-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.6,32.6,24
"1151",2016-09-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,32.8,23.8
"1152",2016-09-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29,32.7,24.9
"1153",2016-09-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.2,33,25.4
"1154",2016-09-29,"MXM00076458","COLONIA JUAN CARRAS, MX",9.4,28.1,33.6,24.8
"1155",2016-09-30,"MXM00076458","COLONIA JUAN CARRAS, MX",11.2,29.3,33.7,24.7
"1156",2016-10-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,NA,NA
"1157",2016-10-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,33.7,26.7
"1158",2016-10-03,"MXM00076458","COLONIA JUAN CARRAS, MX",2.3,30.1,33.5,26.7
"1159",2016-10-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33.7,26
"1160",2016-10-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,33.1,26
"1161",2016-10-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,34.1,24.8
"1162",2016-10-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,34.2,23.7
"1163",2016-10-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,33.7,19.4
"1164",2016-10-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.5,34.5,21.8
"1165",2016-10-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,34.6,25.4
"1166",2016-10-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,35.4,26.2
"1167",2016-10-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.2,35.7,26.2
"1168",2016-10-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.6,35.7,26.8
"1169",2016-10-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34,27.3
"1170",2016-10-15,"MXM00076458","COLONIA JUAN CARRAS, MX",33,28.3,33.8,22.5
"1171",2016-10-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,34.1,22.5
"1172",2016-10-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,33.6,26.7
"1173",2016-10-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,33.3,24.3
"1174",2016-10-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,32.9,24.3
"1175",2016-10-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29,33,25.4
"1176",2016-10-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33.7,25.6
"1177",2016-10-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0.8,27.9,34,25
"1178",2016-10-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,NA,NA
"1179",2016-10-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,34.5,24.5
"1180",2016-10-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.5,34,26.4
"1181",2016-10-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,33.5,26.1
"1182",2016-10-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,34.2,26.2
"1183",2016-10-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,NA,NA
"1184",2016-10-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,34.9,25.3
"1185",2016-10-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.8,22.4
"1186",2016-10-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,34,24.7
"1187",2016-11-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,33.9,24.9
"1188",2016-11-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.1,32.9,23.8
"1189",2016-11-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.7,33.4,22.3
"1190",2016-11-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.1,33.1,22.3
"1191",2016-11-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.4,22.7
"1192",2016-11-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,34.1,25
"1193",2016-11-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.3,33.5,23.7
"1194",2016-11-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27,32.5,22.3
"1195",2016-11-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.7,33.4,22.3
"1196",2016-11-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.5,33.5,23.2
"1197",2016-11-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.9,34.3,22.9
"1198",2016-11-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.6,32.7,22.9
"1199",2016-11-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.7,34.5,22.8
"1200",2016-11-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.9,33.4,22.8
"1201",2016-11-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.6,33.5,22.2
"1202",2016-11-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.1,33.1,21.2
"1203",2016-11-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.5,32.4,21.2
"1204",2016-11-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.5,32.2,22
"1205",2016-11-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.6,32.8,21.3
"1206",2016-11-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.6,34.4,21.3
"1207",2016-11-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.6,34.8,21.4
"1208",2016-11-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.3,32.3,21.4
"1209",2016-11-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.6,30.5,21.2
"1210",2016-11-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.7,30.7,21.2
"1211",2016-11-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.7,31.2,20.8
"1212",2016-11-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26,32.3,20.7
"1213",2016-11-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.1,31.3,20.7
"1214",2016-11-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.9,31.1,19.8
"1215",2016-11-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,30.1,15.4
"1216",2016-11-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,28.6,15.4
"1217",2016-12-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,29.4,18.2
"1218",2016-12-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.8,29.2,18.5
"1219",2016-12-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,30.2,20.5
"1220",2016-12-04,"MXM00076458","COLONIA JUAN CARRAS, MX",8.9,20.2,NA,NA
"1221",2016-12-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,18.7,24.8,11.7
"1222",2016-12-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.7,25.8,10.8
"1223",2016-12-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,NA,NA
"1224",2016-12-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.3,28,12.2
"1225",2016-12-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.9,28.4,13
"1226",2016-12-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.4,27.8,14
"1227",2016-12-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,28.3,14.4
"1228",2016-12-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.3,29.1,15.3
"1229",2016-12-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,28,15.2
"1230",2016-12-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,28.9,15.1
"1231",2016-12-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.2,29.4,15.1
"1232",2016-12-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,29.6,17.9
"1233",2016-12-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.4,30.1,17.4
"1234",2016-12-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,30.1,15.9
"1235",2016-12-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,NA,NA
"1236",2016-12-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.9,32.2,16.9
"1237",2016-12-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,31.5,18.8
"1238",2016-12-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.2,29.4,18.9
"1239",2016-12-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.3,29.5,19.2
"1240",2016-12-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,29.3,19.2
"1241",2016-12-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.3,27.4,16.9
"1242",2016-12-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,26.8,16.7
"1243",2016-12-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,26.8,16.7
"1244",2016-12-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,27.6,16.8
"1245",2016-12-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,27.8,17.3
"1246",2016-12-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.8,27.8,17.5
"1247",2016-12-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.1,30.4,19.2
"1248",2017-01-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,28.7,19.4
"1249",2017-01-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,28.8,12.6
"1250",2017-01-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.2,26.4,15.1
"1251",2017-01-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.9,26.5,15
"1252",2017-01-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.4,26.3,15
"1253",2017-01-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.5,27,15.4
"1254",2017-01-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.1,27.5,14.3
"1255",2017-01-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,28.5,14.3
"1256",2017-01-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,27.8,15.5
"1257",2017-01-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21,28.2,14.9
"1258",2017-01-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,28.5,14.9
"1259",2017-01-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,28.5,16.1
"1260",2017-01-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,28.7,16.9
"1261",2017-01-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,27.4,16.6
"1262",2017-01-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,25.9,16.6
"1263",2017-01-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.8,27,14.4
"1264",2017-01-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.3,27.9,14.4
"1265",2017-01-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0.3,20.6,27.9,15.9
"1266",2017-01-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.4,24.9,11.1
"1267",2017-01-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.3,25.3,11.1
"1268",2017-01-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.1,24.7,11.5
"1269",2017-01-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,18.6,25.2,11.5
"1270",2017-01-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,NA,NA
"1271",2017-01-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.8,28.7,13.6
"1272",2017-01-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,29.3,17.6
"1273",2017-01-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.7,27.6,15.6
"1274",2017-01-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,18.9,24.2,13.3
"1275",2017-01-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,18.8,23.2,13.3
"1276",2017-01-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19,25.4,13.3
"1277",2017-01-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.8,26.7,13.9
"1278",2017-01-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.4,27.5,15.8
"1279",2017-02-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.4,25.2,15.6
"1280",2017-02-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.2,25.5,14.3
"1281",2017-02-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.9,23.7,15.8
"1282",2017-02-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.1,24.8,15.9
"1283",2017-02-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20,26.6,13.9
"1284",2017-02-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.9,26.7,13.9
"1285",2017-02-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.6,28.9,13.4
"1286",2017-02-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.9,28.9,13.4
"1287",2017-02-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.3,26.5,13.8
"1288",2017-02-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,25.5,15.4
"1289",2017-02-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.7,26.1,15.9
"1290",2017-02-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21,25.8,15.4
"1291",2017-02-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,27.6,15.4
"1292",2017-02-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.5,26.5,14.8
"1293",2017-02-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,18.7,24.7,12
"1294",2017-02-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.1,25.7,12
"1295",2017-02-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.9,26.5,14.9
"1296",2017-02-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.2,26.3,14.4
"1297",2017-02-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,26.8,14.4
"1298",2017-02-20,"MXM00076458","COLONIA JUAN CARRAS, MX",18.3,19.6,24.9,13.6
"1299",2017-02-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,31.9,13.6
"1300",2017-02-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,NA,NA
"1301",2017-02-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.1,26.7,15.9
"1302",2017-02-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.6,27,15.5
"1303",2017-02-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.6,24.3,15.2
"1304",2017-02-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,NA,NA
"1305",2017-02-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,NA,NA
"1306",2017-02-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,26.6,15
"1307",2017-03-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.1,26.8,14.7
"1308",2017-03-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.7,26.2,14.7
"1309",2017-03-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.9,27,15.9
"1310",2017-03-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.7,NA,NA
"1311",2017-03-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.1,33.9,19.2
"1312",2017-03-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24,31.8,17.3
"1313",2017-03-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,32.1,17.3
"1314",2017-03-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.8,NA,NA
"1315",2017-03-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,24.9,16.6
"1316",2017-03-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.4,NA,NA
"1317",2017-03-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,28.9,16.3
"1318",2017-03-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,31,11.4
"1319",2017-03-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.5,29.1,15.7
"1320",2017-03-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.2,29.4,16.3
"1321",2017-03-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.3,27.4,16.3
"1322",2017-03-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,28.2,17.2
"1323",2017-03-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.7,28.6,18.4
"1324",2017-03-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,28.7,18.4
"1325",2017-03-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.3,28.8,18.4
"1326",2017-03-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,30.2,19.4
"1327",2017-03-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,28.9,19.4
"1328",2017-03-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23,28.8,19.5
"1329",2017-03-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.2,28.6,19.5
"1330",2017-03-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.2,29,18.5
"1331",2017-03-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,29.1,17.4
"1332",2017-03-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.5,27.7,16.3
"1333",2017-03-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,26.9,16.3
"1334",2017-03-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,28.1,15.6
"1335",2017-03-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,28.3,15.3
"1336",2017-03-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,27.5,13.9
"1337",2017-03-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,27.8,13.9
"1338",2017-04-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.1,28.2,17
"1339",2017-04-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.7,28.4,16.7
"1340",2017-04-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,28.2,16.4
"1341",2017-04-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,27.2,16.4
"1342",2017-04-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,27.7,15.7
"1343",2017-04-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,27.9,16.4
"1344",2017-04-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.1,28.1,16.6
"1345",2017-04-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.3,NA,NA
"1346",2017-04-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.8,29.1,18
"1347",2017-04-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,29.3,18.5
"1348",2017-04-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,28.8,19.3
"1349",2017-04-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24,29,18.3
"1350",2017-04-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,29.1,17.2
"1351",2017-04-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.5,29.6,17.2
"1352",2017-04-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.4,29.8,16.2
"1353",2017-04-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,29.9,16.2
"1354",2017-04-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,29.1,16.6
"1355",2017-04-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,28.7,18.2
"1356",2017-04-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.6,NA,NA
"1357",2017-04-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.1,29.3,18.8
"1358",2017-04-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.8,30.4,21.7
"1359",2017-04-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.7,30.3,21.9
"1360",2017-04-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,29.5,21.9
"1361",2017-04-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.2,30.4,23.4
"1362",2017-04-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.4,30.8,21.1
"1363",2017-04-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26,31.4,21.1
"1364",2017-04-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,30.5,16
"1365",2017-04-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.9,29.9,16
"1366",2017-04-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,29.2,20.4
"1367",2017-04-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.8,29.5,21.8
"1368",2017-05-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,28.6,20.3
"1369",2017-05-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.3,28.9,20.3
"1370",2017-05-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.2,29.3,21.4
"1371",2017-05-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.2,29.3,20
"1372",2017-05-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.4,30,20
"1373",2017-05-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.4,30.4,21.5
"1374",2017-05-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.7,30.4,20.5
"1375",2017-05-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.2,29.1,20.5
"1376",2017-05-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.9,28.8,22.2
"1377",2017-05-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.6,29.5,19.9
"1378",2017-05-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,29.4,19.6
"1379",2017-05-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,29.4,19.6
"1380",2017-05-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.2,29.7,20.8
"1381",2017-05-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.8,30.1,21.8
"1382",2017-05-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.1,30.2,22.4
"1383",2017-05-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,NA,NA
"1384",2017-05-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.6,29.7,21.3
"1385",2017-05-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,30.4,21.3
"1386",2017-05-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.3,30.4,22.4
"1387",2017-05-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.9,29.1,21.6
"1388",2017-05-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,30.7,21.6
"1389",2017-05-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.8,30.8,22.9
"1390",2017-05-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.8,29.5,21.9
"1391",2017-05-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.2,29.7,21.9
