DATE,STATION,NAME,rain,temp
5/26/2019,MXM00076680,"MEXICO CITY, MX",0,21.6
5/27/2019,MXM00076680,"MEXICO CITY, MX",0,22.2
5/28/2019,MXM00076680,"MEXICO CITY, MX",0,22.1
5/29/2019,MXM00076680,"MEXICO CITY, MX",0,23.9
5/30/2019,MXM00076680,"MEXICO CITY, MX",0,23.9
5/31/2019,MXM00076680,"MEXICO CITY, MX",0,21.7
6/1/2019,MXM00076680,"MEXICO CITY, MX",5.1,20.3
6/2/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
6/3/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
6/4/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
6/5/2019,MXM00076680,"MEXICO CITY, MX",0.8,18.3
6/6/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
6/7/2019,MXM00076680,"MEXICO CITY, MX",20.1,18.2
6/8/2019,MXM00076680,"MEXICO CITY, MX",5.6,19.8
6/9/2019,MXM00076680,"MEXICO CITY, MX",0,22.3
6/10/2019,MXM00076680,"MEXICO CITY, MX",0,20.8
6/11/2019,MXM00076680,"MEXICO CITY, MX",0,18.3
6/12/2019,MXM00076680,"MEXICO CITY, MX",0,21.4
6/13/2019,MXM00076680,"MEXICO CITY, MX",0,19.7
6/14/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
6/15/2019,MXM00076680,"MEXICO CITY, MX",0.3,19.6
6/16/2019,MXM00076680,"MEXICO CITY, MX",0,22.6
6/17/2019,MXM00076680,"MEXICO CITY, MX",0,21.4
6/18/2019,NA,NA,1.865611258,17.66953286
6/19/2019,MXM00076680,"MEXICO CITY, MX",1.8,20.3
6/20/2019,MXM00076680,"MEXICO CITY, MX",0,20.5
6/21/2019,MXM00076680,"MEXICO CITY, MX",1,21.9
6/22/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,21.9
6/23/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,20.2
6/24/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,18.2
6/25/2019,MXM00076680,"MEXICO CITY, MX",4.6,17.7
6/26/2019,MXM00076680,"MEXICO CITY, MX",6.1,19.1
6/27/2019,MXM00076680,"MEXICO CITY, MX",8.6,18.5
6/28/2019,MXM00076680,"MEXICO CITY, MX",1.8,18.2
6/29/2019,MXM00076680,"MEXICO CITY, MX",1.5,17.2
6/30/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
7/1/2019,MXM00076680,"MEXICO CITY, MX",1,17.1
7/2/2019,MXM00076680,"MEXICO CITY, MX",0,18
7/3/2019,MXM00076680,"MEXICO CITY, MX",7.9,16.6
7/4/2019,MXM00076680,"MEXICO CITY, MX",0,20.1
7/5/2019,MXM00076680,"MEXICO CITY, MX",10.9,19.7
7/6/2019,MXM00076680,"MEXICO CITY, MX",0,19.6
7/7/2019,MXM00076680,"MEXICO CITY, MX",10.9,15.8
7/8/2019,MXM00076680,"MEXICO CITY, MX",0,20.1
7/9/2019,MXM00076680,"MEXICO CITY, MX",7.9,16
7/10/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
7/11/2019,MXM00076680,"MEXICO CITY, MX",1.5,16.7
7/12/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
7/13/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,17.8
7/14/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,18.9
7/15/2019,MXM00076680,"MEXICO CITY, MX",5.8,18.7
7/16/2019,MXM00076680,"MEXICO CITY, MX",2.3,18.1
7/17/2019,MXM00076680,"MEXICO CITY, MX",0.8,18.4
7/18/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
7/19/2019,MXM00076680,"MEXICO CITY, MX",34,18.7
7/20/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
7/21/2019,MXM00076680,"MEXICO CITY, MX",6.4,19.2
7/22/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
7/23/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
7/24/2019,MXM00076680,"MEXICO CITY, MX",5.6,17.5
7/25/2019,MXM00076680,"MEXICO CITY, MX",0,16.2
7/26/2019,MXM00076680,"MEXICO CITY, MX",15.7,15.3
7/27/2019,MXM00076680,"MEXICO CITY, MX",0,17.2
7/28/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,21.3
7/29/2019,MXM00076680,"MEXICO CITY, MX",6.4,16.7
7/30/2019,MXM00076680,"MEXICO CITY, MX",2.5,18.1
7/31/2019,MXM00076680,"MEXICO CITY, MX",0.3,18.3
8/1/2019,MXM00076680,"MEXICO CITY, MX",10.7,17.9
8/2/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
8/3/2019,MXM00076680,"MEXICO CITY, MX",0,19.8
8/4/2019,MXM00076680,"MEXICO CITY, MX",0,20.5
8/5/2019,MXM00076680,"MEXICO CITY, MX",1.5,20.2
8/6/2019,MXM00076680,"MEXICO CITY, MX",16.8,16.4
8/7/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,16.9
8/8/2019,MXM00076680,"MEXICO CITY, MX",18,17.9
8/9/2019,MXM00076680,"MEXICO CITY, MX",0,20.4
8/10/2019,MXM00076680,"MEXICO CITY, MX",1.5,18.8
8/11/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
8/12/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.3
8/13/2019,MXM00076680,"MEXICO CITY, MX",3.6,20.5
8/14/2019,MXM00076680,"MEXICO CITY, MX",24.1,18.2
8/15/2019,MXM00076680,"MEXICO CITY, MX",0.5,21.2
8/16/2019,MXM00076680,"MEXICO CITY, MX",0,20.6
8/17/2019,MXM00076680,"MEXICO CITY, MX",0,21.6
8/18/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.9
8/19/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
8/20/2019,MXM00076680,"MEXICO CITY, MX",0,18.7
8/21/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
8/22/2019,MXM00076680,"MEXICO CITY, MX",0,19.9
8/23/2019,MXM00076680,"MEXICO CITY, MX",3.3,18.7
8/24/2019,MXM00076680,"MEXICO CITY, MX",0.3,19.8
8/25/2019,MXM00076680,"MEXICO CITY, MX",0,22
8/26/2019,MXM00076680,"MEXICO CITY, MX",7.6,18.8
8/27/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
8/28/2019,MXM00076680,"MEXICO CITY, MX",0,19.7
8/29/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
8/30/2019,MXM00076680,"MEXICO CITY, MX",0,19.8
8/31/2019,MXM00076680,"MEXICO CITY, MX",0.8,19.7
9/1/2019,MXM00076680,"MEXICO CITY, MX",0,20.1
9/2/2019,MXM00076680,"MEXICO CITY, MX",0,20.5
9/3/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
9/4/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
9/5/2019,MXM00076680,"MEXICO CITY, MX",0,20.6
9/6/2019,MXM00076680,"MEXICO CITY, MX",0.8,19.4
9/7/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
9/8/2019,MXM00076680,"MEXICO CITY, MX",5.8,17.3
9/9/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
9/10/2019,MXM00076680,"MEXICO CITY, MX",0.8,18.6
9/11/2019,MXM00076680,"MEXICO CITY, MX",2.5,15.5
9/12/2019,MXM00076680,"MEXICO CITY, MX",1,18.2
9/13/2019,MXM00076680,"MEXICO CITY, MX",0.3,16.2
9/14/2019,MXM00076680,"MEXICO CITY, MX",4.8,16.6
9/15/2019,MXM00076680,"MEXICO CITY, MX",0.3,19.2
9/16/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
9/17/2019,MXM00076680,"MEXICO CITY, MX",25.7,16.1
9/18/2019,NA,NA,1.865611258,17.66953286
9/19/2019,MXM00076680,"MEXICO CITY, MX",11.4,17.9
9/20/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
9/21/2019,MXM00076680,"MEXICO CITY, MX",11.9,19.3
9/22/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
9/23/2019,MXM00076680,"MEXICO CITY, MX",0,18.7
9/24/2019,MXM00076680,"MEXICO CITY, MX",0,20.6
9/25/2019,MXM00076680,"MEXICO CITY, MX",19.8,18.7
9/26/2019,MXM00076680,"MEXICO CITY, MX",11.4,18.1
9/27/2019,MXM00076680,"MEXICO CITY, MX",0,19.8
9/28/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
9/29/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,17.2
9/30/2019,NA,NA,1.865611258,17.66953286
10/1/2019,MXM00076680,"MEXICO CITY, MX",6.1,17.6
10/2/2019,NA,NA,1.865611258,17.66953286
10/3/2019,MXM00076680,"MEXICO CITY, MX",0,18.2
10/4/2019,MXM00076680,"MEXICO CITY, MX",0.8,17.3
10/5/2019,MXM00076680,"MEXICO CITY, MX",0.5,19.5
10/6/2019,MXM00076680,"MEXICO CITY, MX",0,20.8
10/7/2019,MXM00076680,"MEXICO CITY, MX",0,16.8
10/8/2019,NA,NA,1.865611258,17.66953286
10/9/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,16.3
10/10/2019,NA,NA,1.865611258,17.66953286
10/11/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,20.7
10/12/2019,MXM00076680,"MEXICO CITY, MX",12.4,19.2
10/13/2019,MXM00076680,"MEXICO CITY, MX",0,19.6
10/14/2019,MXM00076680,"MEXICO CITY, MX",0,20.6
10/15/2019,MXM00076680,"MEXICO CITY, MX",0,18.5
10/16/2019,MXM00076680,"MEXICO CITY, MX",0,18.7
10/17/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,14.8
10/18/2019,MXM00076680,"MEXICO CITY, MX",5.1,16.7
10/19/2019,MXM00076680,"MEXICO CITY, MX",0.3,18.6
10/20/2019,MXM00076680,"MEXICO CITY, MX",0,20.4
10/21/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
10/22/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.1
10/23/2019,MXM00076680,"MEXICO CITY, MX",0,15.7
10/24/2019,MXM00076680,"MEXICO CITY, MX",0,16.4
10/25/2019,MXM00076680,"MEXICO CITY, MX",7.1,15.3
10/26/2019,MXM00076680,"MEXICO CITY, MX",4.3,16.4
10/27/2019,MXM00076680,"MEXICO CITY, MX",1.3,18
10/28/2019,MXM00076680,"MEXICO CITY, MX",0,18.5
10/29/2019,MXM00076680,"MEXICO CITY, MX",9.4,18.3
10/30/2019,MXM00076680,"MEXICO CITY, MX",0,19.9
10/31/2019,MXM00076680,"MEXICO CITY, MX",4.3,17.6
11/1/2019,MXM00076680,"MEXICO CITY, MX",6.4,14.8
11/2/2019,NA,NA,1.865611258,17.66953286
11/3/2019,MXM00076680,"MEXICO CITY, MX",0,15.4
11/4/2019,MXM00076680,"MEXICO CITY, MX",0,16.6
11/5/2019,MXM00076680,"MEXICO CITY, MX",0,19.8
11/6/2019,MXM00076680,"MEXICO CITY, MX",10.4,15.7
11/7/2019,NA,NA,1.865611258,17.66953286
11/8/2019,MXM00076680,"MEXICO CITY, MX",0,18.1
11/9/2019,MXM00076680,"MEXICO CITY, MX",0,19.7
11/10/2019,MXM00076680,"MEXICO CITY, MX",0,16.9
11/11/2019,MXM00076680,"MEXICO CITY, MX",0,19.7
11/12/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
11/13/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
11/14/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
11/15/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
11/16/2019,MXM00076680,"MEXICO CITY, MX",0,17.7
11/17/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,18.6
11/18/2019,MXM00076680,"MEXICO CITY, MX",0,17.2
11/19/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19
11/20/2019,MXM00076680,"MEXICO CITY, MX",0,18.2
11/21/2019,MXM00076680,"MEXICO CITY, MX",0,20.8
11/22/2019,MXM00076680,"MEXICO CITY, MX",0,17.9
11/23/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
11/24/2019,MXM00076680,"MEXICO CITY, MX",0,16.3
11/25/2019,NA,NA,1.865611258,17.66953286
11/26/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
11/27/2019,MXM00076680,"MEXICO CITY, MX",0,20.5
11/28/2019,MXM00076680,"MEXICO CITY, MX",0,18.2
11/29/2019,NA,NA,1.865611258,17.66953286
11/30/2019,MXM00076680,"MEXICO CITY, MX",0,18.7
12/1/2019,MXM00076680,"MEXICO CITY, MX",0,21.3
12/2/2019,MXM00076680,"MEXICO CITY, MX",0,16.3
12/3/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
12/4/2019,MXM00076680,"MEXICO CITY, MX",0,17.7
12/5/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
12/6/2019,MXM00076680,"MEXICO CITY, MX",0,16.8
12/7/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
12/8/2019,MXM00076680,"MEXICO CITY, MX",0,15.8
12/9/2019,MXM00076680,"MEXICO CITY, MX",0,17.9
12/10/2019,MXM00076680,"MEXICO CITY, MX",0,17.6
12/11/2019,MXM00076680,"MEXICO CITY, MX",0,17.2
12/12/2019,MXM00076680,"MEXICO CITY, MX",0,15.1
12/13/2019,MXM00076680,"MEXICO CITY, MX",0,16.9
12/14/2019,MXM00076680,"MEXICO CITY, MX",0,15.1
12/15/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
12/16/2019,MXM00076680,"MEXICO CITY, MX",0,17.1
12/17/2019,MXM00076680,"MEXICO CITY, MX",0,18.2
12/18/2019,MXM00076680,"MEXICO CITY, MX",0,12.7
12/19/2019,MXM00076680,"MEXICO CITY, MX",0,14.1
12/20/2019,MXM00076680,"MEXICO CITY, MX",0,14.6
12/21/2019,NA,NA,1.865611258,17.66953286
12/22/2019,NA,NA,1.865611258,17.66953286
12/23/2019,MXM00076680,"MEXICO CITY, MX",0,14.2
12/24/2019,MXM00076680,"MEXICO CITY, MX",0,15.1
12/25/2019,NA,NA,1.865611258,17.66953286
12/26/2019,NA,NA,1.865611258,17.66953286
12/27/2019,NA,NA,1.865611258,17.66953286
12/28/2019,NA,NA,1.865611258,17.66953286
12/29/2019,NA,NA,1.865611258,17.66953286
12/30/2019,MXM00076680,"MEXICO CITY, MX",0,17.2
12/31/2019,MXM00076680,"MEXICO CITY, MX",0,16.1
1/1/2020,NA,NA,1.865611258,17.66953286
1/2/2020,MXM00076680,"MEXICO CITY, MX",0,17.4
1/3/2020,MXM00076680,"MEXICO CITY, MX",0,17.3
1/4/2020,MXM00076680,"MEXICO CITY, MX",0,15
1/5/2020,MXM00076680,"MEXICO CITY, MX",0,12.4
1/6/2020,MXM00076680,"MEXICO CITY, MX",0,17.9
1/7/2020,MXM00076680,"MEXICO CITY, MX",0,15.2
1/8/2020,MXM00076680,"MEXICO CITY, MX",0,14.7
1/9/2020,MXM00076680,"MEXICO CITY, MX",0,15.7
1/10/2020,NA,NA,1.865611258,17.66953286
1/11/2020,NA,NA,1.865611258,17.66953286
1/12/2020,NA,NA,1.865611258,17.66953286
1/13/2020,MXM00076680,"MEXICO CITY, MX",0,15.5
1/14/2020,MXM00076680,"MEXICO CITY, MX",0,19.9
1/15/2020,MXM00076680,"MEXICO CITY, MX",0,18.1
1/16/2020,MXM00076680,"MEXICO CITY, MX",0,18.4
1/17/2020,MXM00076680,"MEXICO CITY, MX",0,17.3
1/18/2020,MXM00076680,"MEXICO CITY, MX",0,19.3
1/19/2020,MXM00076680,"MEXICO CITY, MX",0,14.1
1/20/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,11.4
1/21/2020,MXM00076680,"MEXICO CITY, MX",0.5,10.7
1/22/2020,MXM00076680,"MEXICO CITY, MX",0,16.3
1/23/2020,MXM00076680,"MEXICO CITY, MX",0,15.4
1/24/2020,MXM00076680,"MEXICO CITY, MX",0,15.7
1/25/2020,MXM00076680,"MEXICO CITY, MX",0,14.2
1/26/2020,MXM00076680,"MEXICO CITY, MX",0,16.3
1/27/2020,MXM00076680,"MEXICO CITY, MX",0,16.8
1/28/2020,MXM00076680,"MEXICO CITY, MX",0,18.5
1/29/2020,MXM00076680,"MEXICO CITY, MX",0,15.6
1/30/2020,MXM00076680,"MEXICO CITY, MX",0,18.8
1/31/2020,MXM00076680,"MEXICO CITY, MX",0,16.3
2/1/2020,MXM00076680,"MEXICO CITY, MX",0,17.1
2/2/2020,MXM00076680,"MEXICO CITY, MX",0,15.5
2/3/2020,MXM00076680,"MEXICO CITY, MX",0,19
2/4/2020,MXM00076680,"MEXICO CITY, MX",0,15.7
2/5/2020,NA,NA,1.865611258,17.66953286
2/6/2020,MXM00076680,"MEXICO CITY, MX",0,16.9
2/7/2020,MXM00076680,"MEXICO CITY, MX",0,18.3
2/8/2020,MXM00076680,"MEXICO CITY, MX",0,17.9
2/9/2020,MXM00076680,"MEXICO CITY, MX",0,21.3
2/10/2020,MXM00076680,"MEXICO CITY, MX",0,20.9
2/11/2020,MXM00076680,"MEXICO CITY, MX",0,21.3
2/12/2020,MXM00076680,"MEXICO CITY, MX",0,19.1
2/13/2020,MXM00076680,"MEXICO CITY, MX",0,18.2
2/14/2020,MXM00076680,"MEXICO CITY, MX",0,17.7
2/15/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,16.9
2/16/2020,MXM00076680,"MEXICO CITY, MX",0,17
2/17/2020,NA,NA,1.865611258,17.66953286
2/18/2020,MXM00076680,"MEXICO CITY, MX",0,21.7
2/19/2020,MXM00076680,"MEXICO CITY, MX",0,23.3
2/20/2020,MXM00076680,"MEXICO CITY, MX",0,19.2
2/21/2020,MXM00076680,"MEXICO CITY, MX",0,18.7
2/22/2020,MXM00076680,"MEXICO CITY, MX",0,15.9
2/23/2020,MXM00076680,"MEXICO CITY, MX",0,20.6
2/24/2020,MXM00076680,"MEXICO CITY, MX",0,21.6
2/25/2020,MXM00076680,"MEXICO CITY, MX",0,22.9
2/26/2020,MXM00076680,"MEXICO CITY, MX",0,18.3
2/27/2020,MXM00076680,"MEXICO CITY, MX",0,17.7
2/28/2020,MXM00076680,"MEXICO CITY, MX",0,18.3
2/29/2020,MXM00076680,"MEXICO CITY, MX",0,20.3
3/1/2020,MXM00076680,"MEXICO CITY, MX",0,20.2
3/2/2020,MXM00076680,"MEXICO CITY, MX",0,23.3
3/3/2020,MXM00076680,"MEXICO CITY, MX",0,20.5
3/4/2020,MXM00076680,"MEXICO CITY, MX",0,20.9
3/5/2020,MXM00076680,"MEXICO CITY, MX",0,22
3/6/2020,MXM00076680,"MEXICO CITY, MX",0,16.2
3/7/2020,MXM00076680,"MEXICO CITY, MX",0,12.1
3/8/2020,MXM00076680,"MEXICO CITY, MX",0,20
3/9/2020,MXM00076680,"MEXICO CITY, MX",0,19.1
3/10/2020,MXM00076680,"MEXICO CITY, MX",0,21.5
3/11/2020,MXM00076680,"MEXICO CITY, MX",0,19.2
3/12/2020,MXM00076680,"MEXICO CITY, MX",0,23.4
3/13/2020,MXM00076680,"MEXICO CITY, MX",0,24.1
3/14/2020,MXM00076680,"MEXICO CITY, MX",0,24.4
3/15/2020,MXM00076680,"MEXICO CITY, MX",0,22.5
3/16/2020,MXM00076680,"MEXICO CITY, MX",0,21.6
3/17/2020,MXM00076680,"MEXICO CITY, MX",0,17.8
3/18/2020,MXM00076680,"MEXICO CITY, MX",0,21.4
3/19/2020,MXM00076680,"MEXICO CITY, MX",0,21.1
3/20/2020,NA,NA,1.865611258,17.66953286
3/21/2020,NA,NA,1.865611258,17.66953286
3/22/2020,NA,NA,1.865611258,17.66953286
3/23/2020,MXM00076680,"MEXICO CITY, MX",0,21.6
3/24/2020,MXM00076680,"MEXICO CITY, MX",0,24.6
3/25/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
3/26/2020,MXM00076680,"MEXICO CITY, MX",0,24.4
3/27/2020,MXM00076680,"MEXICO CITY, MX",0,22.1
3/28/2020,NA,NA,1.865611258,17.66953286
3/29/2020,NA,NA,1.865611258,17.66953286
3/30/2020,NA,NA,1.865611258,17.66953286
3/31/2020,MXM00076680,"MEXICO CITY, MX",0,25.4
4/1/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
4/2/2020,MXM00076680,"MEXICO CITY, MX",0,23.5
4/3/2020,MXM00076680,"MEXICO CITY, MX",0,22.6
4/4/2020,MXM00076680,"MEXICO CITY, MX",0,20.8
4/5/2020,MXM00076680,"MEXICO CITY, MX",0,22.5
4/6/2020,MXM00076680,"MEXICO CITY, MX",0,23.3
4/7/2020,MXM00076680,"MEXICO CITY, MX",0,21.7
4/8/2020,MXM00076680,"MEXICO CITY, MX",0,21.6
4/9/2020,NA,NA,1.865611258,17.66953286
4/10/2020,NA,NA,1.865611258,17.66953286
4/11/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,25.7
4/12/2020,MXM00076680,"MEXICO CITY, MX",0,24
4/13/2020,MXM00076680,"MEXICO CITY, MX",0,24.6
4/14/2020,MXM00076680,"MEXICO CITY, MX",0,23.5
4/15/2020,MXM00076680,"MEXICO CITY, MX",0,22
4/16/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
4/17/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
4/18/2020,MXM00076680,"MEXICO CITY, MX",0,23.2
4/19/2020,MXM00076680,"MEXICO CITY, MX",0,21.8
4/20/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,24.5
4/21/2020,MXM00076680,"MEXICO CITY, MX",2,22.8
4/22/2020,MXM00076680,"MEXICO CITY, MX",1,21.1
4/23/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
4/24/2020,MXM00076680,"MEXICO CITY, MX",3.3,20.8
4/25/2020,MXM00076680,"MEXICO CITY, MX",0.5,20.1
4/26/2020,MXM00076680,"MEXICO CITY, MX",2.3,18.8
4/27/2020,MXM00076680,"MEXICO CITY, MX",0,19.8
4/28/2020,MXM00076680,"MEXICO CITY, MX",0,21.3
4/29/2020,MXM00076680,"MEXICO CITY, MX",0,21.5
4/30/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,20.7
5/1/2020,MXM00076680,"MEXICO CITY, MX",0.3,15.9
5/2/2020,MXM00076680,"MEXICO CITY, MX",1.5,16.7
5/3/2020,MXM00076680,"MEXICO CITY, MX",0,22.1
5/4/2020,MXM00076680,"MEXICO CITY, MX",0,24.9
5/5/2020,MXM00076680,"MEXICO CITY, MX",0,23.2
5/6/2020,MXM00076680,"MEXICO CITY, MX",0,23
5/7/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,18.1
5/8/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,19.9
5/9/2020,NA,NA,1.865611258,17.66953286
5/10/2020,NA,NA,1.865611258,17.66953286
5/11/2020,NA,NA,1.865611258,17.66953286
5/12/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,20.7
5/13/2020,MXM00076680,"MEXICO CITY, MX",0.3,24.2
5/14/2020,NA,NA,1.865611258,17.66953286
5/15/2020,NA,NA,1.865611258,17.66953286
5/16/2020,MXM00076680,"MEXICO CITY, MX",0,23.2
5/17/2020,MXM00076680,"MEXICO CITY, MX",0,22.8
5/18/2020,NA,NA,1.865611258,17.66953286
5/19/2020,NA,NA,1.865611258,17.66953286
5/20/2020,NA,NA,1.865611258,17.66953286
5/21/2020,NA,NA,1.865611258,17.66953286
5/22/2020,NA,NA,1.865611258,17.66953286
5/23/2020,MXM00076680,"MEXICO CITY, MX",0,22.3
5/24/2020,MXM00076680,"MEXICO CITY, MX",0,23.2
5/25/2020,MXM00076680,"MEXICO CITY, MX",0,24.9
5/26/2020,NA,NA,1.865611258,17.66953286
5/27/2020,NA,NA,1.865611258,17.66953286
5/28/2020,NA,NA,1.865611258,17.66953286
5/29/2020,NA,NA,1.865611258,17.66953286
5/30/2020,MXM00076680,"MEXICO CITY, MX",0,17.5
5/31/2020,MXM00076680,"MEXICO CITY, MX",0,20.1
6/1/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,16.7
6/2/2020,NA,NA,1.865611258,17.66953286
6/3/2020,NA,NA,1.865611258,17.66953286
6/4/2020,NA,NA,1.865611258,17.66953286
6/5/2020,NA,NA,1.865611258,17.66953286
6/6/2020,NA,NA,1.865611258,17.66953286
6/7/2020,MXM00076680,"MEXICO CITY, MX",0,23.2
6/8/2020,MXM00076680,"MEXICO CITY, MX",0,22.3
6/9/2020,NA,NA,1.865611258,17.66953286
6/10/2020,NA,NA,1.865611258,17.66953286
6/11/2020,NA,NA,1.865611258,17.66953286
6/12/2020,NA,NA,1.865611258,17.66953286
6/13/2020,MXM00076680,"MEXICO CITY, MX",0,18.8
6/14/2020,MXM00076680,"MEXICO CITY, MX",0,19.7
6/15/2020,NA,NA,1.865611258,17.66953286
6/16/2020,NA,NA,1.865611258,17.66953286
6/17/2020,NA,NA,1.865611258,17.66953286
6/18/2020,NA,NA,1.865611258,17.66953286
6/19/2020,NA,NA,1.865611258,17.66953286
6/20/2020,NA,NA,1.865611258,17.66953286
6/21/2020,NA,NA,1.865611258,17.66953286
6/22/2020,NA,NA,1.865611258,17.66953286
6/23/2020,NA,NA,1.865611258,17.66953286
6/24/2020,NA,NA,1.865611258,17.66953286
6/25/2020,NA,NA,1.865611258,17.66953286
6/26/2020,NA,NA,1.865611258,17.66953286
6/27/2020,MXM00076680,"MEXICO CITY, MX",0,21.4
6/28/2020,MXM00076680,"MEXICO CITY, MX",0,21.9
6/29/2020,MXM00076680,"MEXICO CITY, MX",0,22.2
6/30/2020,NA,NA,1.865611258,17.66953286
7/1/2020,NA,NA,1.865611258,17.66953286
7/2/2020,NA,NA,1.865611258,17.66953286
7/3/2020,NA,NA,1.865611258,17.66953286
7/4/2020,MXM00076680,"MEXICO CITY, MX",0,20.2
7/5/2020,MXM00076680,"MEXICO CITY, MX",0,20.3
7/6/2020,MXM00076680,"MEXICO CITY, MX",0,18.6
7/7/2020,NA,NA,1.865611258,17.66953286
7/8/2020,NA,NA,1.865611258,17.66953286
7/9/2020,NA,NA,1.865611258,17.66953286
7/10/2020,NA,NA,1.865611258,17.66953286
7/11/2020,NA,NA,1.865611258,17.66953286
7/12/2020,MXM00076680,"MEXICO CITY, MX",0,22.6
7/13/2020,MXM00076680,"MEXICO CITY, MX",1.865611258,18.8
7/14/2020,NA,NA,1.865611258,17.66953286
7/15/2020,NA,NA,1.865611258,17.66953286
7/16/2020,NA,NA,1.865611258,17.66953286
7/17/2020,NA,NA,1.865611258,17.66953286
7/18/2020,NA,NA,1.865611258,17.66953286
7/19/2020,MXM00076680,"MEXICO CITY, MX",1.3,22.6
7/20/2020,MXM00076680,"MEXICO CITY, MX",0.8,19.7
7/21/2020,NA,NA,1.865611258,17.66953286
7/22/2020,NA,NA,1.865611258,17.66953286
7/23/2020,NA,NA,1.865611258,17.66953286
7/24/2020,NA,NA,1.865611258,17.66953286
7/25/2020,NA,NA,1.865611258,17.66953286
7/26/2020,NA,NA,1.865611258,17.66953286
7/27/2020,MXM00076680,"MEXICO CITY, MX",17.3,21.1
7/28/2020,NA,NA,1.865611258,17.66953286
7/29/2020,NA,NA,1.865611258,17.66953286
7/30/2020,NA,NA,1.865611258,17.66953286
7/31/2020,NA,NA,1.865611258,17.66953286
8/1/2020,MXM00076680,"MEXICO CITY, MX",14,17.4
8/2/2020,MXM00076680,"MEXICO CITY, MX",35.8,19.6
8/3/2020,MXM00076680,"MEXICO CITY, MX",0,18.1
8/4/2020,NA,NA,1.865611258,17.66953286
8/5/2020,NA,NA,1.865611258,17.66953286
8/6/2020,NA,NA,1.865611258,17.66953286
